date,apple,pen
2008-12-17,115677,13253
2008-12-18,115572,13247
2008-12-19,115491,13240
2008-12-20,115381,13230
2008-12-21,115285,13221
2008-12-22,115186,13210
2008-12-23,115086,13199
2008-12-24,114992,13191
2008-12-25,114907,13173
2008-12-26,114819,13163
2008-12-27,114709,13156
2008-12-28,114606,13151
2008-12-29,114516,13142
2008-12-30,114436,13132
2008-12-31,114327,13125
2009-01-01,117233,13461
2009-01-02,117135,13451
2009-01-03,117051,13443
2009-01-04,116946,13432
2009-01-05,116845,13419
2009-01-06,116747,13413
2009-01-07,116647,13402
2009-01-08,116569,13394
2009-01-09,116472,13384
2009-01-10,116371,13375
2009-01-11,116265,13365
2009-01-12,116181,13357
2009-01-13,116089,13348
2009-01-14,115992,13343
2009-01-15,118871,13653
2009-01-16,118790,13637
2009-01-17,118707,13629
2009-01-18,118606,13614
2009-01-19,118514,13604
2009-01-20,118411,13597
2009-01-21,118301,13582
2009-01-22,118198,13574
2009-01-23,118118,13564
2009-01-24,118025,13554
2009-01-25,117926,13542
2009-01-26,117839,13531
2009-01-27,117752,13525
2009-01-28,117672,13518
2009-01-29,117591,13511
2009-01-30,117513,13500
2009-01-31,117427,13489
2009-02-01,120322,13844
2009-02-02,120230,13835
2009-02-03,120147,13821
2009-02-04,120053,13802
2009-02-05,119960,13792
2009-02-06,119871,13786
2009-02-07,119783,13777
2009-02-08,119692,13768
2009-02-09,119601,13755
2009-02-10,119493,13744
2009-02-11,119404,13736
2009-02-12,119302,13733
2009-02-13,119211,13723
2009-02-14,119132,13714
2009-02-15,122053,14033
2009-02-16,121966,14023
2009-02-17,121856,14011
2009-02-18,121767,13996
2009-02-19,121674,13984
2009-02-20,121569,13974
2009-02-21,121479,13962
2009-02-22,121380,13954
2009-02-23,121289,13947
2009-02-24,121191,13935
2009-02-25,121089,13921
2009-02-26,120990,13912
2009-02-27,120898,13901
2009-02-28,120807,13894
2009-03-01,123725,14234
2009-03-02,123642,14222
2009-03-03,123540,14212
2009-03-04,123446,14205
2009-03-05,123346,14190
2009-03-06,123248,14182
2009-03-07,123155,14172
2009-03-08,123041,14162
2009-03-09,122948,14155
2009-03-10,122866,14141
2009-03-11,122773,14133
2009-03-12,122682,14123
2009-03-13,122587,14116
2009-03-14,122496,14110
2009-03-15,125347,14438
2009-03-16,125257,14431
2009-03-17,125154,14424
2009-03-18,125065,14406
2009-03-19,124949,14392
2009-03-20,124832,14385
2009-03-21,124739,14375
2009-03-22,124655,14364
2009-03-23,124554,14354
2009-03-24,124459,14344
2009-03-25,124361,14340
2009-03-26,124272,14331
2009-03-27,124182,14315
2009-03-28,124095,14307
2009-03-29,124017,14295
2009-03-30,123928,14287
2009-03-31,123830,14275
2009-04-01,126758,14613
2009-04-02,126661,14605
2009-04-03,126558,14599
2009-04-04,126461,14594
2009-04-05,126375,14582
2009-04-06,126288,14573
2009-04-07,126195,14564
2009-04-08,126108,14554
2009-04-09,126007,14540
2009-04-10,125901,14528
2009-04-11,125804,14518
2009-04-12,125713,14508
2009-04-13,125623,14497
2009-04-14,125543,14485
2009-04-15,128417,14783
2009-04-16,128320,14772
2009-04-17,128248,14757
2009-04-18,128155,14747
2009-04-19,128058,14742
2009-04-20,127968,14730
2009-04-21,127884,14723
2009-04-22,127798,14717
2009-04-23,127708,14704
2009-04-24,127613,14689
2009-04-25,127517,14678
2009-04-26,127430,14668
2009-04-27,127331,14657
2009-04-28,127253,14646
2009-04-29,127161,14629
2009-04-30,127059,14615
2009-05-01,129935,14948
2009-05-02,129848,14940
2009-05-03,129758,14927
2009-05-04,129645,14914
2009-05-05,129547,14906
2009-05-06,129449,14897
2009-05-07,129365,14885
2009-05-08,129269,14871
2009-05-09,129177,14866
2009-05-10,129080,14858
2009-05-11,128994,14844
2009-05-12,128896,14828
2009-05-13,128807,14824
2009-05-14,128708,14814
2009-05-15,131623,15118
2009-05-16,131530,15104
2009-05-17,131442,15097
2009-05-18,131352,15089
2009-05-19,131254,15081
2009-05-20,131157,15068
2009-05-21,131072,15057
2009-05-22,130986,15048
2009-05-23,130891,15035
2009-05-24,130803,15027
2009-05-25,130729,15020
2009-05-26,130639,15008
2009-05-27,130542,14998
2009-05-28,130450,14990
2009-05-29,130366,14982
2009-05-30,130262,14972
2009-05-31,130175,14966
2009-06-01,133018,15303
2009-06-02,132917,15294
2009-06-03,132839,15284
2009-06-04,132755,15276
2009-06-05,132669,15267
2009-06-06,132562,15255
2009-06-07,132481,15251
2009-06-08,132384,15241
2009-06-09,132311,15232
2009-06-10,132221,15223
2009-06-11,132134,15209
2009-06-12,132027,15200
2009-06-13,131940,15189
2009-06-14,131851,15177
2009-06-15,134833,15488
2009-06-16,134753,15478
2009-06-17,134674,15466
2009-06-18,134585,15459
2009-06-19,134497,15449
2009-06-20,134408,15441
2009-06-21,134316,15434
2009-06-22,134212,15422
2009-06-23,134117,15409
2009-06-24,134019,15397
2009-06-25,133930,15387
2009-06-26,133822,15378
2009-06-27,133725,15363
2009-06-28,133634,15353
2009-06-29,133556,15349
2009-06-30,133460,15340
2009-07-01,136315,15660
2009-07-02,136216,15651
2009-07-03,136131,15639
2009-07-04,136049,15631
2009-07-05,135949,15618
2009-07-06,135853,15602
2009-07-07,135768,15593
2009-07-08,135675,15584
2009-07-09,135585,15576
2009-07-10,135497,15569
2009-07-11,135403,15561
2009-07-12,135322,15552
2009-07-13,135227,15540
2009-07-14,135136,15527
2009-07-15,138015,15854
2009-07-16,137922,15841
2009-07-17,137811,15828
2009-07-18,137720,15813
2009-07-19,137595,15804
2009-07-20,137505,15794
2009-07-21,137415,15778
2009-07-22,137319,15767
2009-07-23,137221,15757
2009-07-24,137133,15746
2009-07-25,137017,15738
2009-07-26,136924,15732
2009-07-27,136824,15722
2009-07-28,136735,15710
2009-07-29,136640,15700
2009-07-30,136546,15688
2009-07-31,136444,15673
2009-08-01,139301,15986
2009-08-02,139219,15980
2009-08-03,139133,15974
2009-08-04,139033,15968
2009-08-05,138947,15961
2009-08-06,138860,15954
2009-08-07,138758,15938
2009-08-08,138658,15928
2009-08-09,138563,15921
2009-08-10,138488,15919
2009-08-11,138390,15908
2009-08-12,138302,15901
2009-08-13,138184,15889
2009-08-14,138111,15882
2009-08-15,141054,16232
2009-08-16,140947,16213
2009-08-17,140846,16200
2009-08-18,140749,16188
2009-08-19,140651,16178
2009-08-20,140567,16162
2009-08-21,140484,16145
2009-08-22,140393,16135
2009-08-23,140295,16123
2009-08-24,140215,16109
2009-08-25,140114,16098
2009-08-26,140011,16088
2009-08-27,139920,16078
2009-08-28,139825,16064
2009-08-29,139719,16055
2009-08-30,139632,16049
2009-08-31,139546,16039
2009-09-01,142494,16376
2009-09-02,142406,16369
2009-09-03,142324,16361
2009-09-04,142234,16346
2009-09-05,142135,16328
2009-09-06,142043,16318
2009-09-07,141960,16309
2009-09-08,141885,16294
2009-09-09,141803,16280
2009-09-10,141712,16266
2009-09-11,141609,16252
2009-09-12,141522,16238
2009-09-13,141436,16224
2009-09-14,141338,16218
2009-09-15,144178,16547
2009-09-16,144082,16539
2009-09-17,143984,16525
2009-09-18,143887,16511
2009-09-19,143789,16502
2009-09-20,143695,16491
2009-09-21,143604,16483
2009-09-22,143505,16475
2009-09-23,143420,16470
2009-09-24,143345,16464
2009-09-25,143260,16456
2009-09-26,143164,16439
2009-09-27,143068,16428
2009-09-28,142970,16421
2009-09-29,142882,16412
2009-09-30,142794,16401
2009-10-01,145761,16717
2009-10-02,145658,16709
2009-10-03,145556,16696
2009-10-04,145455,16689
2009-10-05,145369,16678
2009-10-06,145274,16669
2009-10-07,145201,16660
2009-10-08,145108,16650
2009-10-09,145011,16643
2009-10-10,144926,16631
2009-10-11,144841,16621
2009-10-12,144742,16614
2009-10-13,144650,16606
2009-10-14,144564,16597
2009-10-15,147540,16926
2009-10-16,147440,16916
2009-10-17,147345,16910
2009-10-18,147255,16898
2009-10-19,147155,16882
2009-10-20,147077,16878
2009-10-21,146975,16861
2009-10-22,146883,16849
2009-10-23,146782,16842
2009-10-24,146686,16832
2009-10-25,146579,16820
2009-10-26,146482,16814
2009-10-27,146381,16807
2009-10-28,146289,16796
2009-10-29,146193,16788
2009-10-30,146103,16779
2009-10-31,146001,16772
2009-11-01,148968,17119
2009-11-02,148883,17103
2009-11-03,148785,17094
2009-11-04,148691,17086
2009-11-05,148595,17079
2009-11-06,148523,17070
2009-11-07,148426,17059
2009-11-08,148343,17048
2009-11-09,148239,17039
2009-11-10,148157,17029
2009-11-11,148063,17020
2009-11-12,147978,17012
2009-11-13,147891,17005
2009-11-14,147811,16995
2009-11-15,150711,17326
2009-11-16,150635,17314
2009-11-17,150548,17302
2009-11-18,150449,17296
2009-11-19,150354,17290
2009-11-20,150263,17279
2009-11-21,150168,17268
2009-11-22,150083,17262
2009-11-23,149994,17255
2009-11-24,149897,17244
2009-11-25,149812,17235
2009-11-26,149702,17225
2009-11-27,149608,17214
2009-11-28,149521,17203
2009-11-29,149434,17193
2009-11-30,149339,17185
2009-12-01,152337,17535
2009-12-02,152259,17528
2009-12-03,152167,17521
2009-12-04,152059,17507
2009-12-05,151967,17501
2009-12-06,151884,17490
2009-12-07,151799,17480
2009-12-08,151700,17469
2009-12-09,151620,17464
2009-12-10,151532,17455
2009-12-11,151440,17445
2009-12-12,151346,17436
2009-12-13,151261,17426
2009-12-14,151164,17415
2009-12-15,154046,17728
2009-12-16,153963,17718
2009-12-17,153861,17709
2009-12-18,153768,17696
2009-12-19,153682,17689
2009-12-20,153589,17680
2009-12-21,153514,17666
2009-12-22,153416,17658
2009-12-23,153320,17645
2009-12-24,153214,17633
2009-12-25,153119,17622
2009-12-26,153021,17610
2009-12-27,152951,17604
2009-12-28,152865,17598
2009-12-29,152774,17583
2009-12-30,152680,17576
2009-12-31,152594,17567
2010-01-01,155450,17869
2010-01-02,155368,17860
2010-01-03,155280,17846
2010-01-04,155178,17839
2010-01-05,155084,17828
2010-01-06,154991,17819
2010-01-07,154900,17808
2010-01-08,154785,17793
2010-01-09,154695,17782
2010-01-10,154600,17767
2010-01-11,154497,17760
2010-01-12,154387,17745
2010-01-13,154287,17736
2010-01-14,154198,17728
2010-01-15,157093,18042
2010-01-16,157003,18028
2010-01-17,156914,18017
2010-01-18,156831,18009
2010-01-19,156728,17996
2010-01-20,156631,17986
2010-01-21,156537,17978
2010-01-22,156439,17968
2010-01-23,156351,17955
2010-01-24,156256,17947
2010-01-25,156154,17938
2010-01-26,156072,17931
2010-01-27,155982,17924
2010-01-28,155882,17911
2010-01-29,155778,17900
2010-01-30,155668,17893
2010-01-31,155571,17876
2010-02-01,158463,18182
2010-02-02,158362,18173
2010-02-03,158267,18163
2010-02-04,158172,18154
2010-02-05,158087,18146
2010-02-06,157999,18139
2010-02-07,157910,18128
2010-02-08,157808,18116
2010-02-09,157713,18109
2010-02-10,157624,18099
2010-02-11,157548,18081
2010-02-12,157449,18078
2010-02-13,157335,18067
2010-02-14,157242,18054
2010-02-15,160343,18370
2010-02-16,160239,18358
2010-02-17,160160,18347
2010-02-18,160068,18335
2010-02-19,159966,18326
2010-02-20,159885,18313
2010-02-21,159796,18300
2010-02-22,159717,18285
2010-02-23,159634,18272
2010-02-24,159539,18261
2010-02-25,159442,18245
2010-02-26,159346,18234
2010-02-27,159271,18223
2010-02-28,159189,18217
2010-03-01,161998,18521
2010-03-02,161903,18505
2010-03-03,161823,18493
2010-03-04,161735,18482
2010-03-05,161634,18476
2010-03-06,161552,18466
2010-03-07,161451,18461
2010-03-08,161368,18452
2010-03-09,161291,18437
2010-03-10,161206,18427
2010-03-11,161117,18414
2010-03-12,161005,18404
2010-03-13,160923,18394
2010-03-14,160835,18383
2010-03-15,163715,18683
2010-03-16,163628,18675
2010-03-17,163550,18666
2010-03-18,163435,18654
2010-03-19,163357,18643
2010-03-20,163271,18638
2010-03-21,163194,18634
2010-03-22,163108,18617
2010-03-23,163017,18607
2010-03-24,162926,18598
2010-03-25,162824,18591
2010-03-26,162739,18580
2010-03-27,162635,18575
2010-03-28,162523,18563
2010-03-29,162438,18548
2010-03-30,162352,18528
2010-03-31,162236,18519
2010-04-01,165201,18800
2010-04-02,165100,18788
2010-04-03,165012,18778
2010-04-04,164923,18772
2010-04-05,164825,18766
2010-04-06,164746,18757
2010-04-07,164650,18743
2010-04-08,164556,18733
2010-04-09,164451,18721
2010-04-10,164355,18709
2010-04-11,164267,18696
2010-04-12,164185,18688
2010-04-13,164082,18669
2010-04-14,163996,18656
2010-04-15,166978,18984
2010-04-16,166902,18979
2010-04-17,166815,18974
2010-04-18,166716,18965
2010-04-19,166630,18957
2010-04-20,166525,18944
2010-04-21,166425,18933
2010-04-22,166321,18916
2010-04-23,166240,18911
2010-04-24,166131,18898
2010-04-25,166038,18883
2010-04-26,165935,18877
2010-04-27,165846,18864
2010-04-28,165769,18856
2010-04-29,165677,18845
2010-04-30,165585,18835
2010-05-01,168489,19172
2010-05-02,168399,19156
2010-05-03,168307,19139
2010-05-04,168215,19127
2010-05-05,168143,19119
2010-05-06,168063,19107
2010-05-07,167979,19095
2010-05-08,167891,19089
2010-05-09,167788,19082
2010-05-10,167690,19069
2010-05-11,167592,19057
2010-05-12,167502,19051
2010-05-13,167403,19044
2010-05-14,167299,19038
2010-05-15,170127,19381
2010-05-16,170029,19369
2010-05-17,169926,19363
2010-05-18,169831,19355
2010-05-19,169738,19350
2010-05-20,169658,19345
2010-05-21,169575,19336
2010-05-22,169488,19326
2010-05-23,169396,19313
2010-05-24,169314,19296
2010-05-25,169210,19283
2010-05-26,169117,19275
2010-05-27,169029,19270
2010-05-28,168931,19262
2010-05-29,168841,19252
2010-05-30,168747,19242
2010-05-31,168664,19234
2010-06-01,171551,19602
2010-06-02,171465,19594
2010-06-03,171368,19583
2010-06-04,171273,19571
2010-06-05,171204,19560
2010-06-06,171119,19544
2010-06-07,171040,19535
2010-06-08,170955,19529
2010-06-09,170866,19520
2010-06-10,170770,19511
2010-06-11,170683,19505
2010-06-12,170602,19498
2010-06-13,170503,19495
2010-06-14,170417,19479
2010-06-15,173359,19770
2010-06-16,173244,19757
2010-06-17,173169,19746
2010-06-18,173078,19736
2010-06-19,173001,19723
2010-06-20,172920,19710
2010-06-21,172843,19694
2010-06-22,172768,19685
2010-06-23,172670,19679
2010-06-24,172567,19664
2010-06-25,172468,19659
2010-06-26,172368,19644
2010-06-27,172287,19636
2010-06-28,172191,19628
2010-06-29,172085,19618
2010-06-30,171997,19605
2010-07-01,174967,19950
2010-07-02,174879,19937
2010-07-03,174785,19926
2010-07-04,174682,19916
2010-07-05,174600,19905
2010-07-06,174522,19897
2010-07-07,174419,19883
2010-07-08,174311,19869
2010-07-09,174226,19860
2010-07-10,174136,19852
2010-07-11,174044,19843
2010-07-12,173959,19832
2010-07-13,173878,19819
2010-07-14,173801,19810
2010-07-15,176748,20137
2010-07-16,176660,20128
2010-07-17,176564,20117
2010-07-18,176486,20113
2010-07-19,176373,20100
2010-07-20,176279,20095
2010-07-21,176193,20088
2010-07-22,176109,20073
2010-07-23,176029,20066
2010-07-24,175930,20053
2010-07-25,175819,20044
2010-07-26,175742,20035
2010-07-27,175648,20021
2010-07-28,175550,20010
2010-07-29,175460,20001
2010-07-30,175352,19994
2010-07-31,175253,19987
2010-08-01,178093,20309
2010-08-02,178002,20297
2010-08-03,177901,20288
2010-08-04,177814,20279
2010-08-05,177721,20272
2010-08-06,177621,20264
2010-08-07,177530,20259
2010-08-08,177446,20247
2010-08-09,177336,20240
2010-08-10,177224,20232
2010-08-11,177121,20221
2010-08-12,177043,20210
2010-08-13,176939,20199
2010-08-14,176838,20193
2010-08-15,179756,20535
2010-08-16,179646,20520
2010-08-17,179545,20511
2010-08-18,179445,20505
2010-08-19,179361,20497
2010-08-20,179273,20483
2010-08-21,179192,20473
2010-08-22,179104,20461
2010-08-23,178995,20444
2010-08-24,178903,20437
2010-08-25,178819,20426
2010-08-26,178718,20419
2010-08-27,178623,20410
2010-08-28,178519,20397
2010-08-29,178430,20387
2010-08-30,178339,20382
2010-08-31,178254,20370
2010-09-01,181238,20710
2010-09-02,181138,20699
2010-09-03,181051,20688
2010-09-04,180941,20674
2010-09-05,180849,20669
2010-09-06,180756,20663
2010-09-07,180660,20656
2010-09-08,180568,20638
2010-09-09,180474,20625
2010-09-10,180377,20616
2010-09-11,180285,20604
2010-09-12,180200,20598
2010-09-13,180115,20590
2010-09-14,180020,20576
2010-09-15,183007,20896
2010-09-16,182919,20886
2010-09-17,182836,20873
2010-09-18,182737,20858
2010-09-19,182648,20847
2010-09-20,182569,20842
2010-09-21,182496,20833
2010-09-22,182406,20818
2010-09-23,182314,20811
2010-09-24,182233,20792
2010-09-25,182129,20781
2010-09-26,182030,20768
2010-09-27,181944,20758
2010-09-28,181847,20747
2010-09-29,181750,20734
2010-09-30,181655,20723
2010-10-01,184613,21018
2010-10-02,184520,21008
2010-10-03,184432,20997
2010-10-04,184356,20991
2010-10-05,184267,20981
2010-10-06,184180,20969
2010-10-07,184072,20962
2010-10-08,183988,20953
2010-10-09,183892,20943
2010-10-10,183804,20935
2010-10-11,183689,20923
2010-10-12,183596,20911
2010-10-13,183486,20901
2010-10-14,183393,20891
2010-10-15,186254,21222
2010-10-16,186177,21212
2010-10-17,186093,21198
2010-10-18,186001,21192
2010-10-19,185914,21177
2010-10-20,185810,21168
2010-10-21,185714,21161
2010-10-22,185618,21154
2010-10-23,185521,21136
2010-10-24,185433,21126
2010-10-25,185348,21114
2010-10-26,185262,21106
2010-10-27,185173,21095
2010-10-28,185072,21078
2010-10-29,184963,21065
2010-10-30,184843,21050
2010-10-31,184746,21041
2010-11-01,187726,21346
2010-11-02,187643,21332
2010-11-03,187551,21315
2010-11-04,187455,21310
2010-11-05,187364,21299
2010-11-06,187259,21288
2010-11-07,187164,21272
2010-11-08,187066,21260
2010-11-09,186966,21244
2010-11-10,186853,21228
2010-11-11,186760,21216
2010-11-12,186679,21202
2010-11-13,186595,21188
2010-11-14,186507,21180
2010-11-15,189446,21516
2010-11-16,189340,21508
2010-11-17,189241,21500
2010-11-18,189138,21484
2010-11-19,189062,21473
2010-11-20,188956,21467
2010-11-21,188866,21460
2010-11-22,188763,21449
2010-11-23,188680,21442
2010-11-24,188586,21431
2010-11-25,188498,21419
2010-11-26,188390,21409
2010-11-27,188283,21404
2010-11-28,188184,21398
2010-11-29,188087,21386
2010-11-30,187998,21375
2010-12-01,190932,21698
2010-12-02,190827,21681
2010-12-03,190743,21675
2010-12-04,190666,21666
2010-12-05,190581,21657
2010-12-06,190474,21650
2010-12-07,190374,21643
2010-12-08,190282,21632
2010-12-09,190179,21616
2010-12-10,190081,21609
2010-12-11,189981,21592
2010-12-12,189878,21584
2010-12-13,189783,21571
2010-12-14,189686,21565
2010-12-15,192675,21890
2010-12-16,192590,21877
2010-12-17,192505,21865
2010-12-18,192418,21859
2010-12-19,192344,21851
2010-12-20,192257,21841
2010-12-21,192159,21828
2010-12-22,192074,21822
2010-12-23,191970,21816
2010-12-24,191864,21811
2010-12-25,191774,21801
2010-12-26,191682,21791
2010-12-27,191595,21787
2010-12-28,191489,21781
2010-12-29,191387,21772
2010-12-30,191294,21765
2010-12-31,191204,21754
2011-01-01,194066,22065
2011-01-02,193982,22054
2011-01-03,193866,22043
2011-01-04,193764,22028
2011-01-05,193671,22019
2011-01-06,193562,22011
2011-01-07,193473,21997
2011-01-08,193383,21989
2011-01-09,193303,21981
2011-01-10,193203,21970
2011-01-11,193113,21960
2011-01-12,193039,21943
2011-01-13,192958,21931
2011-01-14,192876,21924
2011-01-15,195766,22237
2011-01-16,195669,22229
2011-01-17,195573,22226
2011-01-18,195493,22221
2011-01-19,195393,22210
2011-01-20,195297,22200
2011-01-21,195178,22188
2011-01-22,195092,22179
2011-01-23,195004,22171
2011-01-24,194910,22162
2011-01-25,194815,22147
2011-01-26,194709,22139
2011-01-27,194613,22129
2011-01-28,194512,22118
2011-01-29,194429,22111
2011-01-30,194338,22107
2011-01-31,194232,22096
2011-02-01,197132,22409
2011-02-02,197038,22399
2011-02-03,196924,22392
2011-02-04,196829,22386
2011-02-05,196727,22372
2011-02-06,196652,22363
2011-02-07,196549,22353
2011-02-08,196467,22343
2011-02-09,196370,22330
2011-02-10,196261,22319
2011-02-11,196155,22309
2011-02-12,196067,22299
2011-02-13,195979,22291
2011-02-14,195877,22275
2011-02-15,198748,22590
2011-02-16,198663,22578
2011-02-17,198567,22569
2011-02-18,198466,22553
2011-02-19,198371,22542
2011-02-20,198281,22531
2011-02-21,198188,22519
2011-02-22,198104,22506
2011-02-23,197997,22491
2011-02-24,197919,22484
2011-02-25,197835,22478
2011-02-26,197755,22466
2011-02-27,197662,22459
2011-02-28,197574,22446
2011-03-01,200431,22761
2011-03-02,200342,22750
2011-03-03,200242,22736
2011-03-04,200162,22731
2011-03-05,200067,22726
2011-03-06,199971,22714
2011-03-07,199878,22705
2011-03-08,199785,22690
2011-03-09,199674,22679
2011-03-10,199576,22665
2011-03-11,199489,22657
2011-03-12,199398,22647
2011-03-13,199297,22635
2011-03-14,199200,22618
2011-03-15,202094,22950
2011-03-16,202003,22938
2011-03-17,201916,22929
2011-03-18,201813,22921
2011-03-19,201700,22910
2011-03-20,201614,22899
2011-03-21,201534,22888
2011-03-22,201424,22877
2011-03-23,201337,22865
2011-03-24,201251,22855
2011-03-25,201157,22845
2011-03-26,201060,22838
2011-03-27,200989,22824
2011-03-28,200898,22814
2011-03-29,200808,22806
2011-03-30,200690,22797
2011-03-31,200603,22790
2011-04-01,203491,23110
2011-04-02,203408,23103
2011-04-03,203317,23090
2011-04-04,203218,23078
2011-04-05,203136,23062
2011-04-06,203054,23049
2011-04-07,202946,23045
2011-04-08,202861,23035
2011-04-09,202785,23016
2011-04-10,202681,23008
2011-04-11,202569,23002
2011-04-12,202476,22995
2011-04-13,202380,22989
2011-04-14,202284,22978
2011-04-15,205253,23298
2011-04-16,205139,23287
2011-04-17,205063,23276
2011-04-18,204985,23269
2011-04-19,204884,23257
2011-04-20,204774,23246
2011-04-21,204696,23235
2011-04-22,204613,23226
2011-04-23,204526,23213
2011-04-24,204430,23207
2011-04-25,204313,23197
2011-04-26,204222,23188
2011-04-27,204128,23184
2011-04-28,204047,23174
2011-04-29,203958,23168
2011-04-30,203867,23159
2011-05-01,206814,23472
2011-05-02,206732,23462
2011-05-03,206638,23457
2011-05-04,206565,23447
2011-05-05,206475,23436
2011-05-06,206390,23427
2011-05-07,206295,23421
2011-05-08,206208,23414
2011-05-09,206125,23403
2011-05-10,206040,23388
2011-05-11,205944,23383
2011-05-12,205843,23374
2011-05-13,205739,23363
2011-05-14,205640,23349
2011-05-15,208583,23670
2011-05-16,208482,23661
2011-05-17,208399,23655
2011-05-18,208310,23645
2011-05-19,208211,23633
2011-05-20,208116,23626
2011-05-21,208023,23617
2011-05-22,207934,23608
2011-05-23,207842,23596
2011-05-24,207738,23588
2011-05-25,207650,23576
2011-05-26,207566,23563
2011-05-27,207474,23547
2011-05-28,207376,23536
2011-05-29,207282,23529
2011-05-30,207203,23517
2011-05-31,207122,23507
2011-06-01,210011,23797
2011-06-02,209910,23792
2011-06-03,209806,23779
2011-06-04,209717,23769
2011-06-05,209624,23759
2011-06-06,209532,23745
2011-06-07,209453,23730
2011-06-08,209354,23721
2011-06-09,209256,23712
2011-06-10,209165,23703
2011-06-11,209064,23689
2011-06-12,208973,23682
2011-06-13,208891,23672
2011-06-14,208782,23662
2011-06-15,211630,23989
2011-06-16,211545,23982
2011-06-17,211454,23974
2011-06-18,211368,23964
2011-06-19,211271,23950
2011-06-20,211177,23940
2011-06-21,211069,23926
2011-06-22,210984,23921
2011-06-23,210881,23916
2011-06-24,210780,23902
2011-06-25,210685,23891
2011-06-26,210592,23884
2011-06-27,210489,23876
2011-06-28,210378,23861
2011-06-29,210302,23847
2011-06-30,210218,23838
2011-07-01,213071,24152
2011-07-02,212971,24142
2011-07-03,212885,24134
2011-07-04,212788,24128
2011-07-05,212697,24118
2011-07-06,212599,24107
2011-07-07,212513,24098
2011-07-08,212420,24086
2011-07-09,212317,24073
2011-07-10,212227,24069
2011-07-11,212145,24057
2011-07-12,212052,24042
2011-07-13,211962,24035
2011-07-14,211874,24023
2011-07-15,214740,24365
2011-07-16,214639,24352
2011-07-17,214545,24343
2011-07-18,214450,24333
2011-07-19,214351,24326
2011-07-20,214243,24315
2011-07-21,214130,24308
2011-07-22,214020,24299
2011-07-23,213931,24289
2011-07-24,213847,24278
2011-07-25,213756,24270
2011-07-26,213661,24255
2011-07-27,213582,24244
2011-07-28,213493,24236
2011-07-29,213398,24224
2011-07-30,213305,24215
2011-07-31,213203,24206
2011-08-01,216072,24530
2011-08-02,215961,24520
2011-08-03,215865,24507
2011-08-04,215786,24498
2011-08-05,215683,24485
2011-08-06,215581,24479
2011-08-07,215486,24470
2011-08-08,215391,24461
2011-08-09,215296,24452
2011-08-10,215220,24444
2011-08-11,215134,24434
2011-08-12,215046,24422
2011-08-13,214958,24408
2011-08-14,214878,24403
2011-08-15,217784,24734
2011-08-16,217689,24723
2011-08-17,217589,24710
2011-08-18,217499,24702
2011-08-19,217395,24690
2011-08-20,217285,24681
2011-08-21,217220,24676
2011-08-22,217120,24667
2011-08-23,217018,24651
2011-08-24,216905,24645
2011-08-25,216815,24638
2011-08-26,216723,24625
2011-08-27,216633,24611
2011-08-28,216542,24605
2011-08-29,216462,24593
2011-08-30,216369,24577
2011-08-31,216279,24569
2011-09-01,219239,24895
2011-09-02,219146,24884
2011-09-03,219050,24872
2011-09-04,218943,24860
2011-09-05,218870,24852
2011-09-06,218781,24841
2011-09-07,218705,24830
2011-09-08,218607,24815
2011-09-09,218533,24806
2011-09-10,218455,24800
2011-09-11,218370,24792
2011-09-12,218283,24786
2011-09-13,218201,24777
2011-09-14,218102,24764
2011-09-15,221026,25089
2011-09-16,220936,25078
2011-09-17,220843,25070
2011-09-18,220768,25067
2011-09-19,220669,25061
2011-09-20,220570,25050
2011-09-21,220480,25035
2011-09-22,220395,25024
2011-09-23,220285,25019
2011-09-24,220210,25006
2011-09-25,220128,24995
2011-09-26,220034,24983
2011-09-27,219936,24978
2011-09-28,219846,24969
2011-09-29,219754,24957
2011-09-30,219642,24946
2011-10-01,222579,25270
2011-10-02,222477,25259
2011-10-03,222387,25251
2011-10-04,222287,25242
2011-10-05,222205,25232
2011-10-06,222112,25220
2011-10-07,222014,25209
2011-10-08,221917,25194
2011-10-09,221811,25188
2011-10-10,221702,25174
2011-10-11,221600,25161
2011-10-12,221510,25152
2011-10-13,221423,25145
2011-10-14,221340,25138
2011-10-15,224215,25449
2011-10-16,224115,25440
2011-10-17,224042,25433
2011-10-18,223957,25425
2011-10-19,223879,25417
2011-10-20,223782,25406
2011-10-21,223684,25393
2011-10-22,223602,25381
2011-10-23,223521,25367
2011-10-24,223429,25366
2011-10-25,223332,25349
2011-10-26,223240,25341
2011-10-27,223161,25330
2011-10-28,223074,25319
2011-10-29,222993,25311
2011-10-30,222908,25297
2011-10-31,222825,25290
2011-11-01,225771,25615
2011-11-02,225675,25604
2011-11-03,225586,25596
2011-11-04,225504,25585
2011-11-05,225405,25575
2011-11-06,225330,25564
2011-11-07,225243,25555
2011-11-08,225151,25541
2011-11-09,225049,25532
2011-11-10,224955,25522
2011-11-11,224868,25514
2011-11-12,224789,25505
2011-11-13,224681,25497
2011-11-14,224579,25484
2011-11-15,227515,25800
2011-11-16,227411,25790
2011-11-17,227317,25781
2011-11-18,227210,25771
2011-11-19,227108,25761
2011-11-20,227003,25746
2011-11-21,226913,25738
2011-11-22,226820,25731
2011-11-23,226733,25718
2011-11-24,226616,25705
2011-11-25,226525,25693
2011-11-26,226444,25686
2011-11-27,226347,25672
