date,apple,pen
2008-12-16,115324,13200
2008-12-17,115226,13186
2008-12-18,115142,13178
2008-12-19,115039,13167
2008-12-20,114949,13157
2008-12-21,114866,13144
2008-12-22,114768,13127
2008-12-23,114674,13127
2008-12-24,114584,13116
2008-12-25,114495,13101
2008-12-26,114404,13093
2008-12-27,114322,13081
2008-12-28,114213,13072
2008-12-29,114135,13067
2008-12-30,114050,13058
2008-12-31,113956,13047
2009-01-01,116862,13355
2009-01-02,116771,13341
2009-01-03,116690,13324
2009-01-04,116611,13317
2009-01-05,116514,13307
2009-01-06,116422,13298
2009-01-07,116322,13288
2009-01-08,116249,13281
2009-01-09,116145,13272
2009-01-10,116053,13265
2009-01-11,115949,13259
2009-01-12,115847,13248
2009-01-13,115753,13233
2009-01-14,115662,13223
2009-01-15,118586,13554
2009-01-16,118504,13544
2009-01-17,118424,13537
2009-01-18,118326,13529
2009-01-19,118247,13517
2009-01-20,118168,13505
2009-01-21,118071,13496
2009-01-22,117974,13485
2009-01-23,117882,13474
2009-01-24,117787,13463
2009-01-25,117692,13450
2009-01-26,117601,13434
2009-01-27,117504,13428
2009-01-28,117406,13417
2009-01-29,117299,13410
2009-01-30,117218,13398
2009-01-31,117121,13394
2009-02-01,120041,13743
2009-02-02,119952,13732
2009-02-03,119865,13721
2009-02-04,119770,13710
2009-02-05,119672,13698
2009-02-06,119572,13691
2009-02-07,119487,13683
2009-02-08,119392,13666
2009-02-09,119286,13659
2009-02-10,119192,13648
2009-02-11,119100,13644
2009-02-12,119012,13631
2009-02-13,118926,13622
2009-02-14,118831,13612
2009-02-15,121723,13928
2009-02-16,121607,13915
2009-02-17,121515,13905
2009-02-18,121424,13898
2009-02-19,121338,13894
2009-02-20,121241,13878
2009-02-21,121163,13865
2009-02-22,121059,13854
2009-02-23,120954,13843
2009-02-24,120854,13833
2009-02-25,120768,13819
2009-02-26,120679,13812
2009-02-27,120572,13808
2009-02-28,120485,13800
2009-03-01,123408,14126
2009-03-02,123305,14109
2009-03-03,123194,14107
2009-03-04,123120,14094
2009-03-05,123020,14086
2009-03-06,122934,14072
2009-03-07,122845,14066
2009-03-08,122763,14057
2009-03-09,122682,14048
2009-03-10,122593,14040
2009-03-11,122510,14032
2009-03-12,122415,14029
2009-03-13,122317,14022
2009-03-14,122204,14013
2009-03-15,125140,14336
2009-03-16,125045,14330
2009-03-17,124961,14316
2009-03-18,124864,14306
2009-03-19,124761,14295
2009-03-20,124677,14285
2009-03-21,124579,14277
2009-03-22,124485,14273
2009-03-23,124402,14266
2009-03-24,124312,14254
2009-03-25,124215,14239
2009-03-26,124125,14231
2009-03-27,124039,14222
2009-03-28,123928,14210
2009-03-29,123829,14198
2009-03-30,123749,14187
2009-03-31,123647,14184
2009-04-01,126464,14499
2009-04-02,126378,14490
2009-04-03,126288,14482
2009-04-04,126194,14472
2009-04-05,126103,14456
2009-04-06,125988,14450
2009-04-07,125899,14444
2009-04-08,125810,14433
2009-04-09,125700,14424
2009-04-10,125608,14414
2009-04-11,125522,14406
2009-04-12,125426,14396
2009-04-13,125337,14383
2009-04-14,125263,14372
2009-04-15,128172,14663
2009-04-16,128073,14654
2009-04-17,127989,14639
2009-04-18,127914,14627
2009-04-19,127805,14615
2009-04-20,127697,14605
2009-04-21,127600,14595
2009-04-22,127519,14590
2009-04-23,127426,14576
2009-04-24,127346,14567
2009-04-25,127267,14556
2009-04-26,127158,14553
2009-04-27,127060,14545
2009-04-28,126972,14538
2009-04-29,126912,14530
2009-04-30,126808,14524
2009-05-01,129620,14841
2009-05-02,129537,14828
2009-05-03,129456,14820
2009-05-04,129366,14804
2009-05-05,129278,14788
2009-05-06,129185,14774
2009-05-07,129087,14764
2009-05-08,129010,14753
2009-05-09,128921,14738
2009-05-10,128834,14721
2009-05-11,128741,14709
2009-05-12,128647,14695
2009-05-13,128564,14684
2009-05-14,128486,14679
2009-05-15,131356,15006
2009-05-16,131262,15003
2009-05-17,131159,14994
2009-05-18,131045,14986
2009-05-19,130950,14978
2009-05-20,130843,14969
2009-05-21,130744,14954
2009-05-22,130644,14944
2009-05-23,130551,14936
2009-05-24,130440,14924
2009-05-25,130340,14916
2009-05-26,130243,14906
2009-05-27,130156,14896
2009-05-28,130074,14889
2009-05-29,129988,14874
2009-05-30,129889,14862
2009-05-31,129781,14851
2009-06-01,132630,15193
2009-06-02,132539,15183
2009-06-03,132444,15169
2009-06-04,132362,15161
2009-06-05,132271,15155
2009-06-06,132184,15142
2009-06-07,132103,15128
2009-06-08,132023,15122
2009-06-09,131939,15113
2009-06-10,131835,15102
2009-06-11,131726,15089
2009-06-12,131632,15081
2009-06-13,131514,15070
2009-06-14,131422,15060
2009-06-15,134256,15406
2009-06-16,134167,15396
2009-06-17,134061,15387
2009-06-18,133978,15377
2009-06-19,133886,15365
2009-06-20,133801,15351
2009-06-21,133696,15345
2009-06-22,133608,15338
2009-06-23,133511,15324
2009-06-24,133416,15318
2009-06-25,133307,15309
2009-06-26,133222,15298
2009-06-27,133120,15292
2009-06-28,133001,15285
2009-06-29,132899,15275
2009-06-30,132818,15264
2009-07-01,135809,15585
2009-07-02,135710,15575
2009-07-03,135603,15560
2009-07-04,135502,15554
2009-07-05,135406,15545
2009-07-06,135312,15537
2009-07-07,135219,15527
2009-07-08,135119,15521
2009-07-09,135032,15511
2009-07-10,134947,15501
2009-07-11,134849,15489
2009-07-12,134746,15481
2009-07-13,134655,15468
2009-07-14,134559,15456
2009-07-15,137497,15773
2009-07-16,137422,15758
2009-07-17,137346,15751
2009-07-18,137237,15745
2009-07-19,137149,15735
2009-07-20,137042,15726
2009-07-21,136956,15718
2009-07-22,136847,15704
2009-07-23,136746,15697
2009-07-24,136633,15685
2009-07-25,136553,15679
2009-07-26,136461,15669
2009-07-27,136368,15655
2009-07-28,136276,15647
2009-07-29,136189,15634
2009-07-30,136101,15625
2009-07-31,136022,15616
2009-08-01,138903,15918
2009-08-02,138823,15906
2009-08-03,138730,15900
2009-08-04,138636,15887
2009-08-05,138535,15876
2009-08-06,138444,15868
2009-08-07,138351,15856
2009-08-08,138274,15852
2009-08-09,138180,15842
2009-08-10,138091,15833
2009-08-11,138000,15818
2009-08-12,137923,15804
2009-08-13,137828,15794
2009-08-14,137722,15786
2009-08-15,140631,16093
2009-08-16,140544,16080
2009-08-17,140440,16070
2009-08-18,140341,16059
2009-08-19,140261,16055
2009-08-20,140172,16038
2009-08-21,140078,16030
2009-08-22,139991,16020
2009-08-23,139906,16013
2009-08-24,139810,16002
2009-08-25,139714,15996
2009-08-26,139625,15989
2009-08-27,139517,15978
2009-08-28,139437,15971
2009-08-29,139354,15964
2009-08-30,139256,15952
2009-08-31,139151,15946
2009-09-01,141977,16269
2009-09-02,141892,16260
2009-09-03,141808,16253
2009-09-04,141721,16242
2009-09-05,141647,16229
2009-09-06,141556,16216
2009-09-07,141449,16205
2009-09-08,141357,16197
2009-09-09,141268,16177
2009-09-10,141178,16165
2009-09-11,141087,16156
2009-09-12,140981,16142
2009-09-13,140888,16129
2009-09-14,140784,16121
2009-09-15,143676,16432
2009-09-16,143575,16420
2009-09-17,143471,16409
2009-09-18,143382,16400
2009-09-19,143288,16390
2009-09-20,143190,16380
2009-09-21,143093,16373
2009-09-22,142988,16367
2009-09-23,142906,16358
2009-09-24,142824,16347
2009-09-25,142714,16334
2009-09-26,142623,16321
2009-09-27,142537,16313
2009-09-28,142441,16306
2009-09-29,142357,16299
2009-09-30,142242,16288
2009-10-01,145145,16589
2009-10-02,145050,16575
2009-10-03,144958,16563
2009-10-04,144876,16547
2009-10-05,144768,16531
2009-10-06,144670,16515
2009-10-07,144566,16503
2009-10-08,144465,16493
2009-10-09,144368,16485
2009-10-10,144283,16476
2009-10-11,144196,16472
2009-10-12,144099,16460
2009-10-13,144022,16447
2009-10-14,143934,16440
2009-10-15,146872,16748
2009-10-16,146786,16740
2009-10-17,146693,16725
2009-10-18,146594,16721
2009-10-19,146499,16711
2009-10-20,146419,16698
2009-10-21,146333,16695
2009-10-22,146245,16684
2009-10-23,146158,16671
2009-10-24,146073,16662
2009-10-25,145978,16654
2009-10-26,145875,16647
2009-10-27,145778,16639
2009-10-28,145670,16630
2009-10-29,145579,16627
2009-10-30,145491,16617
2009-10-31,145393,16605
2009-11-01,148310,16931
2009-11-02,148219,16927
2009-11-03,148112,16912
2009-11-04,148010,16904
2009-11-05,147925,16896
2009-11-06,147833,16888
2009-11-07,147748,16879
2009-11-08,147660,16865
2009-11-09,147566,16855
2009-11-10,147467,16843
2009-11-11,147380,16834
2009-11-12,147290,16822
2009-11-13,147205,16812
2009-11-14,147113,16796
2009-11-15,149993,17095
2009-11-16,149896,17086
2009-11-17,149814,17078
2009-11-18,149704,17066
2009-11-19,149622,17058
2009-11-20,149515,17048
2009-11-21,149431,17042
2009-11-22,149343,17027
2009-11-23,149243,17017
2009-11-24,149161,17012
2009-11-25,149076,17004
2009-11-26,148989,16999
2009-11-27,148902,16992
2009-11-28,148795,16983
2009-11-29,148718,16975
2009-11-30,148584,16963
2009-12-01,151508,17289
2009-12-02,151424,17284
2009-12-03,151331,17280
2009-12-04,151234,17273
2009-12-05,151134,17266
2009-12-06,151039,17248
2009-12-07,150948,17234
2009-12-08,150854,17231
2009-12-09,150749,17218
2009-12-10,150653,17207
2009-12-11,150565,17199
2009-12-12,150453,17192
2009-12-13,150357,17180
2009-12-14,150264,17169
2009-12-15,153147,17460
2009-12-16,153052,17444
2009-12-17,152944,17434
2009-12-18,152850,17424
2009-12-19,152755,17411
2009-12-20,152658,17403
2009-12-21,152573,17390
2009-12-22,152463,17374
2009-12-23,152361,17364
2009-12-24,152260,17354
2009-12-25,152152,17338
2009-12-26,152051,17328
2009-12-27,151956,17322
2009-12-28,151849,17314
2009-12-29,151763,17304
2009-12-30,151669,17292
2009-12-31,151591,17283
2010-01-01,154507,17615
2010-01-02,154415,17605
2010-01-03,154328,17597
2010-01-04,154233,17586
2010-01-05,154153,17578
2010-01-06,154075,17569
2010-01-07,153986,17557
2010-01-08,153869,17548
2010-01-09,153782,17541
2010-01-10,153689,17528
2010-01-11,153594,17513
2010-01-12,153501,17501
2010-01-13,153401,17492
2010-01-14,153332,17482
2010-01-15,156245,17787
2010-01-16,156135,17778
2010-01-17,156047,17762
2010-01-18,155944,17754
2010-01-19,155857,17742
2010-01-20,155767,17727
2010-01-21,155666,17716
2010-01-22,155567,17707
2010-01-23,155480,17700
2010-01-24,155372,17689
2010-01-25,155282,17678
2010-01-26,155184,17671
2010-01-27,155088,17661
2010-01-28,154985,17653
2010-01-29,154900,17647
2010-01-30,154800,17640
2010-01-31,154713,17634
2010-02-01,157556,17957
2010-02-02,157463,17949
2010-02-03,157353,17944
2010-02-04,157259,17932
2010-02-05,157160,17922
2010-02-06,157078,17912
2010-02-07,156990,17906
2010-02-08,156902,17894
2010-02-09,156803,17884
2010-02-10,156717,17874
2010-02-11,156626,17865
2010-02-12,156535,17850
2010-02-13,156423,17838
2010-02-14,156313,17829
2010-02-15,159216,18174
2010-02-16,159121,18171
2010-02-17,159035,18161
2010-02-18,158956,18143
2010-02-19,158885,18132
2010-02-20,158779,18119
2010-02-21,158688,18111
2010-02-22,158613,18099
2010-02-23,158504,18088
2010-02-24,158425,18082
2010-02-25,158336,18072
2010-02-26,158247,18064
2010-02-27,158151,18055
2010-02-28,158051,18045
2010-03-01,160893,18373
2010-03-02,160807,18361
2010-03-03,160706,18349
2010-03-04,160622,18339
2010-03-05,160517,18332
2010-03-06,160416,18318
2010-03-07,160331,18305
2010-03-08,160237,18290
2010-03-09,160132,18286
2010-03-10,160039,18275
2010-03-11,159949,18261
2010-03-12,159853,18251
2010-03-13,159766,18241
2010-03-14,159664,18231
2010-03-15,162564,18541
2010-03-16,162465,18536
2010-03-17,162376,18529
2010-03-18,162285,18512
2010-03-19,162196,18500
2010-03-20,162096,18489
2010-03-21,162000,18476
2010-03-22,161916,18471
2010-03-23,161833,18466
2010-03-24,161730,18458
2010-03-25,161626,18445
2010-03-26,161529,18436
2010-03-27,161435,18426
2010-03-28,161344,18419
2010-03-29,161249,18411
2010-03-30,161165,18396
2010-03-31,161083,18390
2010-04-01,163954,18672
2010-04-02,163870,18661
2010-04-03,163789,18655
2010-04-04,163697,18643
2010-04-05,163599,18637
2010-04-06,163503,18628
2010-04-07,163421,18625
2010-04-08,163329,18614
2010-04-09,163241,18606
2010-04-10,163141,18594
2010-04-11,163065,18589
2010-04-12,162987,18578
2010-04-13,162896,18570
2010-04-14,162815,18562
2010-04-15,165668,18890
2010-04-16,165566,18878
2010-04-17,165467,18868
2010-04-18,165373,18850
2010-04-19,165277,18844
2010-04-20,165194,18834
2010-04-21,165069,18819
2010-04-22,164982,18808
2010-04-23,164887,18798
2010-04-24,164805,18786
2010-04-25,164716,18773
2010-04-26,164619,18763
2010-04-27,164518,18757
2010-04-28,164417,18747
2010-04-29,164315,18735
2010-04-30,164215,18725
2010-05-01,167171,19053
2010-05-02,167084,19043
2010-05-03,166996,19031
2010-05-04,166899,19027
2010-05-05,166791,19016
2010-05-06,166695,19004
2010-05-07,166603,18993
2010-05-08,166505,18983
2010-05-09,166407,18971
2010-05-10,166313,18960
2010-05-11,166221,18945
2010-05-12,166128,18935
2010-05-13,166042,18925
2010-05-14,165955,18912
2010-05-15,168812,19246
2010-05-16,168733,19239
2010-05-17,168642,19228
2010-05-18,168555,19219
2010-05-19,168457,19211
2010-05-20,168380,19200
2010-05-21,168292,19191
2010-05-22,168212,19182
2010-05-23,168124,19168
2010-05-24,168029,19161
2010-05-25,167925,19143
2010-05-26,167836,19135
2010-05-27,167741,19124
2010-05-28,167640,19108
2010-05-29,167539,19101
2010-05-30,167456,19088
2010-05-31,167390,19075
2010-06-01,170310,19392
2010-06-02,170226,19386
2010-06-03,170144,19377
2010-06-04,170041,19369
2010-06-05,169945,19359
2010-06-06,169860,19347
2010-06-07,169768,19341
2010-06-08,169678,19338
2010-06-09,169581,19326
2010-06-10,169479,19316
2010-06-11,169384,19302
2010-06-12,169306,19290
2010-06-13,169210,19276
2010-06-14,169095,19266
2010-06-15,172054,19597
2010-06-16,171970,19582
2010-06-17,171883,19571
2010-06-18,171784,19561
2010-06-19,171690,19556
2010-06-20,171591,19547
2010-06-21,171509,19536
2010-06-22,171419,19526
2010-06-23,171330,19511
2010-06-24,171256,19502
2010-06-25,171145,19499
2010-06-26,171050,19492
2010-06-27,170960,19484
2010-06-28,170854,19474
2010-06-29,170758,19463
2010-06-30,170659,19452
2010-07-01,173549,19764
2010-07-02,173433,19755
2010-07-03,173338,19747
2010-07-04,173226,19736
2010-07-05,173138,19725
2010-07-06,173063,19715
2010-07-07,172966,19703
2010-07-08,172896,19694
2010-07-09,172815,19684
2010-07-10,172712,19671
2010-07-11,172630,19658
2010-07-12,172548,19648
2010-07-13,172461,19638
2010-07-14,172374,19626
2010-07-15,175321,20009
2010-07-16,175232,20001
2010-07-17,175150,19985
2010-07-18,175049,19981
2010-07-19,174956,19970
2010-07-20,174875,19959
2010-07-21,174787,19952
2010-07-22,174708,19942
2010-07-23,174607,19927
2010-07-24,174518,19916
2010-07-25,174428,19910
2010-07-26,174321,19904
2010-07-27,174230,19893
2010-07-28,174131,19880
2010-07-29,174047,19862
2010-07-30,173979,19855
2010-07-31,173900,19844
2010-08-01,176810,20152
2010-08-02,176715,20142
2010-08-03,176620,20134
2010-08-04,176539,20121
2010-08-05,176449,20109
2010-08-06,176363,20097
2010-08-07,176278,20085
2010-08-08,176178,20072
2010-08-09,176095,20062
2010-08-10,176006,20049
2010-08-11,175930,20037
2010-08-12,175838,20021
2010-08-13,175739,20014
2010-08-14,175646,20007
2010-08-15,178586,20343
2010-08-16,178492,20329
2010-08-17,178405,20317
2010-08-18,178313,20315
2010-08-19,178241,20305
2010-08-20,178145,20292
2010-08-21,178041,20281
2010-08-22,177957,20276
2010-08-23,177866,20265
2010-08-24,177765,20256
2010-08-25,177673,20248
2010-08-26,177572,20242
2010-08-27,177506,20235
2010-08-28,177396,20222
2010-08-29,177307,20217
2010-08-30,177215,20210
2010-08-31,177121,20202
2010-09-01,180019,20508
2010-09-02,179940,20499
2010-09-03,179874,20487
2010-09-04,179788,20471
2010-09-05,179698,20459
2010-09-06,179621,20454
2010-09-07,179520,20439
2010-09-08,179415,20433
2010-09-09,179323,20420
2010-09-10,179223,20407
2010-09-11,179138,20392
2010-09-12,179059,20382
2010-09-13,178969,20377
2010-09-14,178878,20366
2010-09-15,181689,20674
2010-09-16,181579,20663
2010-09-17,181484,20658
2010-09-18,181411,20643
2010-09-19,181317,20638
2010-09-20,181214,20632
2010-09-21,181133,20622
2010-09-22,181037,20610
2010-09-23,180955,20603
2010-09-24,180870,20594
2010-09-25,180792,20575
2010-09-26,180693,20561
2010-09-27,180613,20551
2010-09-28,180528,20539
2010-09-29,180441,20531
2010-09-30,180344,20518
2010-10-01,183343,20839
2010-10-02,183247,20821
2010-10-03,183147,20812
2010-10-04,183052,20803
2010-10-05,182961,20790
2010-10-06,182872,20778
2010-10-07,182767,20769
2010-10-08,182669,20759
2010-10-09,182583,20746
2010-10-10,182487,20726
2010-10-11,182393,20715
2010-10-12,182301,20707
2010-10-13,182197,20696
2010-10-14,182100,20688
2010-10-15,185056,20981
2010-10-16,184976,20968
2010-10-17,184894,20958
2010-10-18,184815,20949
2010-10-19,184708,20943
2010-10-20,184629,20932
2010-10-21,184536,20926
2010-10-22,184436,20920
2010-10-23,184326,20907
2010-10-24,184241,20895
2010-10-25,184150,20887
2010-10-26,184059,20881
2010-10-27,183974,20867
2010-10-28,183875,20857
2010-10-29,183771,20845
2010-10-30,183677,20836
2010-10-31,183590,20829
2010-11-01,186534,21168
2010-11-02,186436,21166
2010-11-03,186356,21154
2010-11-04,186257,21147
2010-11-05,186162,21138
2010-11-06,186059,21127
2010-11-07,185947,21116
2010-11-08,185835,21103
2010-11-09,185745,21095
2010-11-10,185681,21084
2010-11-11,185592,21073
2010-11-12,185512,21066
2010-11-13,185429,21058
2010-11-14,185341,21055
2010-11-15,188119,21387
2010-11-16,188030,21377
2010-11-17,187934,21366
2010-11-18,187843,21356
2010-11-19,187767,21339
2010-11-20,187680,21330
2010-11-21,187600,21319
2010-11-22,187519,21309
2010-11-23,187425,21300
2010-11-24,187340,21291
2010-11-25,187260,21280
2010-11-26,187155,21274
2010-11-27,187057,21269
2010-11-28,186970,21258
2010-11-29,186893,21247
2010-11-30,186811,21230
2010-12-01,189686,21551
2010-12-02,189589,21541
2010-12-03,189505,21539
2010-12-04,189399,21530
2010-12-05,189301,21516
2010-12-06,189206,21503
2010-12-07,189116,21495
2010-12-08,189020,21488
2010-12-09,188913,21478
2010-12-10,188808,21465
2010-12-11,188738,21453
2010-12-12,188627,21446
2010-12-13,188529,21439
2010-12-14,188447,21429
2010-12-15,191447,21744
2010-12-16,191350,21735
2010-12-17,191266,21723
2010-12-18,191178,21717
2010-12-19,191087,21708
2010-12-20,190998,21698
2010-12-21,190899,21684
2010-12-22,190815,21676
2010-12-23,190724,21667
2010-12-24,190602,21660
2010-12-25,190531,21650
2010-12-26,190436,21635
2010-12-27,190357,21628
2010-12-28,190278,21619
2010-12-29,190173,21605
2010-12-30,190092,21597
2010-12-31,189981,21585
2011-01-01,192928,21895
2011-01-02,192842,21890
2011-01-03,192755,21883
2011-01-04,192663,21875
2011-01-05,192574,21869
2011-01-06,192485,21863
2011-01-07,192407,21851
2011-01-08,192303,21838
2011-01-09,192216,21828
2011-01-10,192118,21818
2011-01-11,192029,21808
2011-01-12,191928,21804
2011-01-13,191831,21794
2011-01-14,191744,21786
2011-01-15,194627,22094
2011-01-16,194541,22083
2011-01-17,194448,22073
2011-01-18,194349,22060
2011-01-19,194246,22050
2011-01-20,194170,22039
2011-01-21,194082,22028
2011-01-22,194000,22025
2011-01-23,193906,22017
2011-01-24,193822,22005
2011-01-25,193732,21994
2011-01-26,193639,21978
2011-01-27,193564,21970
2011-01-28,193463,21964
2011-01-29,193370,21956
2011-01-30,193275,21954
2011-01-31,193189,21946
2011-02-01,196128,22277
2011-02-02,196055,22270
2011-02-03,195963,22257
2011-02-04,195880,22244
2011-02-05,195773,22232
2011-02-06,195677,22222
2011-02-07,195581,22207
2011-02-08,195493,22197
2011-02-09,195403,22189
2011-02-10,195300,22183
2011-02-11,195211,22169
2011-02-12,195105,22163
2011-02-13,195023,22157
2011-02-14,194932,22145
2011-02-15,197963,22450
2011-02-16,197878,22442
2011-02-17,197767,22432
2011-02-18,197688,22426
2011-02-19,197584,22418
2011-02-20,197498,22407
2011-02-21,197422,22401
2011-02-22,197325,22384
2011-02-23,197230,22369
2011-02-24,197132,22356
2011-02-25,197060,22343
2011-02-26,196971,22338
2011-02-27,196860,22325
2011-02-28,196756,22311
2011-03-01,199640,22636
2011-03-02,199551,22619
2011-03-03,199464,22606
2011-03-04,199358,22594
2011-03-05,199260,22584
2011-03-06,199174,22576
2011-03-07,199065,22556
2011-03-08,198966,22550
2011-03-09,198877,22536
2011-03-10,198786,22521
2011-03-11,198691,22513
2011-03-12,198610,22504
2011-03-13,198523,22497
2011-03-14,198418,22487
2011-03-15,201337,22806
2011-03-16,201257,22794
2011-03-17,201157,22789
2011-03-18,201062,22780
2011-03-19,200985,22768
2011-03-20,200883,22761
2011-03-21,200777,22755
2011-03-22,200687,22751
2011-03-23,200606,22741
2011-03-24,200523,22731
2011-03-25,200422,22718
2011-03-26,200330,22704
2011-03-27,200244,22692
2011-03-28,200148,22686
2011-03-29,200044,22678
2011-03-30,199945,22671
2011-03-31,199853,22662
2011-04-01,202774,22972
2011-04-02,202658,22966
2011-04-03,202570,22956
2011-04-04,202475,22942
2011-04-05,202377,22934
2011-04-06,202287,22922
2011-04-07,202192,22914
2011-04-08,202095,22903
2011-04-09,202007,22896
2011-04-10,201909,22879
2011-04-11,201824,22870
2011-04-12,201735,22862
2011-04-13,201619,22857
2011-04-14,201538,22846
2011-04-15,204461,23184
2011-04-16,204377,23175
2011-04-17,204274,23165
2011-04-18,204192,23156
2011-04-19,204104,23146
2011-04-20,204011,23134
2011-04-21,203920,23125
2011-04-22,203837,23116
2011-04-23,203741,23111
2011-04-24,203660,23100
2011-04-25,203574,23093
2011-04-26,203474,23078
2011-04-27,203402,23065
2011-04-28,203306,23055
2011-04-29,203232,23043
2011-04-30,203132,23037
2011-05-01,206018,23350
2011-05-02,205918,23342
2011-05-03,205839,23333
2011-05-04,205750,23326
2011-05-05,205654,23316
2011-05-06,205568,23305
2011-05-07,205467,23300
2011-05-08,205370,23288
2011-05-09,205282,23280
2011-05-10,205198,23271
2011-05-11,205099,23265
2011-05-12,205004,23253
2011-05-13,204915,23243
2011-05-14,204820,23236
2011-05-15,207718,23589
2011-05-16,207634,23575
2011-05-17,207526,23568
2011-05-18,207412,23555
2011-05-19,207337,23548
2011-05-20,207250,23532
2011-05-21,207172,23526
2011-05-22,207090,23524
2011-05-23,207005,23515
2011-05-24,206919,23504
2011-05-25,206835,23496
2011-05-26,206750,23487
2011-05-27,206667,23464
2011-05-28,206586,23451
2011-05-29,206498,23442
2011-05-30,206398,23430
2011-05-31,206297,23422
2011-06-01,209201,23768
2011-06-02,209110,23759
2011-06-03,209010,23747
2011-06-04,208923,23738
2011-06-05,208832,23727
2011-06-06,208738,23721
2011-06-07,208646,23715
2011-06-08,208554,23707
2011-06-09,208465,23699
2011-06-10,208383,23685
2011-06-11,208306,23672
2011-06-12,208202,23660
2011-06-13,208103,23650
2011-06-14,208010,23641
2011-06-15,210905,23962
2011-06-16,210829,23954
2011-06-17,210733,23944
2011-06-18,210640,23931
2011-06-19,210549,23915
2011-06-20,210459,23904
2011-06-21,210363,23896
2011-06-22,210263,23884
2011-06-23,210175,23876
2011-06-24,210083,23865
2011-06-25,209978,23855
2011-06-26,209888,23845
2011-06-27,209791,23834
2011-06-28,209705,23827
2011-06-29,209612,23818
2011-06-30,209532,23809
2011-07-01,212462,24091
2011-07-02,212366,24085
2011-07-03,212273,24071
2011-07-04,212178,24058
2011-07-05,212080,24047
2011-07-06,211976,24038
2011-07-07,211900,24026
2011-07-08,211826,24017
2011-07-09,211738,24010
2011-07-10,211643,24000
2011-07-11,211561,23990
2011-07-12,211469,23977
2011-07-13,211366,23964
2011-07-14,211293,23953
2011-07-15,214136,24238
2011-07-16,214052,24226
2011-07-17,213945,24219
2011-07-18,213841,24212
2011-07-19,213748,24205
2011-07-20,213665,24199
2011-07-21,213562,24188
2011-07-22,213460,24179
2011-07-23,213373,24169
2011-07-24,213280,24163
2011-07-25,213198,24148
2011-07-26,213090,24136
2011-07-27,212995,24127
2011-07-28,212879,24120
2011-07-29,212776,24115
2011-07-30,212693,24109
2011-07-31,212600,24102
2011-08-01,215541,24405
2011-08-02,215452,24397
2011-08-03,215358,24389
2011-08-04,215258,24383
2011-08-05,215176,24375
2011-08-06,215087,24366
2011-08-07,214999,24351
2011-08-08,214914,24338
2011-08-09,214825,24325
2011-08-10,214741,24313
2011-08-11,214645,24306
2011-08-12,214535,24297
2011-08-13,214451,24285
2011-08-14,214375,24276
2011-08-15,217352,24611
2011-08-16,217252,24592
2011-08-17,217148,24581
2011-08-18,217058,24571
2011-08-19,216965,24559
2011-08-20,216878,24546
2011-08-21,216757,24533
2011-08-22,216665,24518
2011-08-23,216574,24505
2011-08-24,216473,24496
2011-08-25,216390,24486
2011-08-26,216276,24475
2011-08-27,216179,24467
2011-08-28,216095,24457
2011-08-29,216010,24442
2011-08-30,215932,24435
2011-08-31,215838,24428
2011-09-01,218796,24762
2011-09-02,218707,24752
2011-09-03,218617,24742
2011-09-04,218536,24735
2011-09-05,218434,24723
2011-09-06,218363,24715
2011-09-07,218282,24704
2011-09-08,218181,24690
2011-09-09,218081,24674
2011-09-10,217987,24668
2011-09-11,217900,24660
2011-09-12,217799,24649
2011-09-13,217716,24640
2011-09-14,217611,24629
2011-09-15,220657,24927
2011-09-16,220556,24914
2011-09-17,220466,24906
2011-09-18,220351,24899
2011-09-19,220272,24886
2011-09-20,220162,24874
2011-09-21,220070,24863
2011-09-22,219980,24852
2011-09-23,219891,24840
2011-09-24,219810,24828
2011-09-25,219717,24817
2011-09-26,219631,24805
2011-09-27,219534,24797
2011-09-28,219440,24789
2011-09-29,219349,24776
2011-09-30,219259,24758
2011-10-01,222184,25078
2011-10-02,222082,25071
2011-10-03,221984,25059
2011-10-04,221883,25047
2011-10-05,221796,25034
2011-10-06,221699,25028
2011-10-07,221602,25019
2011-10-08,221504,25002
2011-10-09,221409,24992
2011-10-10,221317,24985
2011-10-11,221217,24980
2011-10-12,221140,24970
2011-10-13,221036,24959
2011-10-14,220912,24945
2011-10-15,223779,25270
2011-10-16,223687,25256
2011-10-17,223596,25244
2011-10-18,223498,25238
2011-10-19,223413,25226
2011-10-20,223321,25219
2011-10-21,223226,25210
2011-10-22,223121,25200
2011-10-23,223028,25188
2011-10-24,222949,25178
2011-10-25,222859,25174
2011-10-26,222772,25163
2011-10-27,222671,25152
2011-10-28,222592,25143
2011-10-29,222491,25132
2011-10-30,222394,25127
2011-10-31,222300,25116
2011-11-01,225234,25457
2011-11-02,225141,25446
2011-11-03,225055,25437
2011-11-04,224961,25430
2011-11-05,224873,25419
2011-11-06,224783,25409
2011-11-07,224692,25391
2011-11-08,224606,25379
2011-11-09,224503,25373
2011-11-10,224398,25359
2011-11-11,224295,25349
2011-11-12,224204,25338
2011-11-13,224123,25331
2011-11-14,224033,25324
2011-11-15,227008,25628
2011-11-16,226903,25611
2011-11-17,226811,25601
2011-11-18,226700,25594
2011-11-19,226595,25586
2011-11-20,226503,25576
2011-11-21,226436,25568
2011-11-22,226329,25554
2011-11-23,226242,25544
2011-11-24,226155,25540
2011-11-25,226063,25525
2011-11-26,225975,25514
