date,apple,pen
2008-12-12,472831,37690
2008-12-13,470912,37577
2008-12-14,469013,37426
2008-12-15,502121,40087
2008-12-16,500273,39952
2008-12-17,498461,39803
2008-12-18,496569,39666
2008-12-19,494634,39527
2008-12-20,492841,39362
2008-12-21,490996,39225
2008-12-22,489119,39088
2008-12-23,487235,38937
2008-12-24,485285,38788
2008-12-25,483392,38659
2008-12-26,481514,38533
2008-12-27,479647,38394
2008-12-28,477777,38243
2008-12-29,475858,38100
2008-12-30,474033,37961
2008-12-31,472233,37806
2009-01-01,505297,40406
2009-01-02,503423,40250
2009-01-03,501596,40132
2009-01-04,499680,39994
2009-01-05,497821,39836
2009-01-06,495920,39697
2009-01-07,494050,39555
2009-01-08,492191,39399
2009-01-09,490357,39251
2009-01-10,488488,39124
2009-01-11,486585,38996
2009-01-12,484740,38841
2009-01-13,482894,38724
2009-01-14,481084,38578
2009-01-15,514382,41103
2009-01-16,512572,40968
2009-01-17,510756,40844
2009-01-18,508891,40702
2009-01-19,507074,40555
2009-01-20,505222,40417
2009-01-21,503338,40272
2009-01-22,501451,40127
2009-01-23,499575,40002
2009-01-24,497661,39821
2009-01-25,495854,39688
2009-01-26,493957,39543
2009-01-27,492131,39403
2009-01-28,490304,39266
2009-01-29,488342,39129
2009-01-30,486583,38980
2009-01-31,484687,38843
2009-02-01,517958,41444
2009-02-02,516038,41302
2009-02-03,514160,41171
2009-02-04,512240,41014
2009-02-05,510336,40873
2009-02-06,508555,40732
2009-02-07,506738,40580
2009-02-08,504868,40406
2009-02-09,502989,40275
2009-02-10,501115,40113
2009-02-11,499263,39972
2009-02-12,497352,39833
2009-02-13,495504,39679
2009-02-14,493625,39547
2009-02-15,526893,42057
2009-02-16,525036,41915
2009-02-17,523160,41769
2009-02-18,521308,41636
2009-02-19,519466,41484
2009-02-20,517579,41349
2009-02-21,515713,41229
2009-02-22,513808,41068
2009-02-23,511883,40940
2009-02-24,509996,40790
2009-02-25,508105,40640
2009-02-26,506313,40503
2009-02-27,504451,40378
2009-02-28,502577,40234
2009-03-01,535737,42845
2009-03-02,533930,42712
2009-03-03,532049,42581
2009-03-04,530214,42434
2009-03-05,528271,42270
2009-03-06,526333,42116
2009-03-07,524511,41996
2009-03-08,522590,41854
2009-03-09,520759,41698
2009-03-10,518884,41565
2009-03-11,517049,41416
2009-03-12,515201,41265
2009-03-13,513406,41119
2009-03-14,511565,40995
2009-03-15,544596,43533
2009-03-16,542767,43403
2009-03-17,540878,43276
2009-03-18,538943,43131
2009-03-19,537122,42974
2009-03-20,535314,42850
2009-03-21,533478,42679
2009-03-22,531669,42536
2009-03-23,529796,42373
2009-03-24,527937,42221
2009-03-25,526099,42079
2009-03-26,524217,41935
2009-03-27,522385,41795
2009-03-28,520459,41655
2009-03-29,518576,41505
2009-03-30,516744,41356
2009-03-31,514914,41210
2009-04-01,548108,43697
2009-04-02,546167,43558
2009-04-03,544248,43418
2009-04-04,542342,43260
2009-04-05,540432,43112
2009-04-06,538597,42955
2009-04-07,536721,42808
2009-04-08,534782,42672
2009-04-09,532834,42520
2009-04-10,531005,42374
2009-04-11,529098,42218
2009-04-12,527230,42082
2009-04-13,525394,41951
2009-04-14,523525,41816
2009-04-15,556689,44472
2009-04-16,554886,44343
2009-04-17,553035,44190
2009-04-18,551195,44021
2009-04-19,549250,43863
2009-04-20,547373,43712
2009-04-21,545560,43557
2009-04-22,543650,43404
2009-04-23,541798,43269
2009-04-24,539986,43111
2009-04-25,538111,42971
2009-04-26,536228,42809
2009-04-27,534397,42676
2009-04-28,532533,42519
2009-04-29,530682,42369
2009-04-30,528775,42200
2009-05-01,561773,44746
2009-05-02,559896,44608
2009-05-03,558009,44459
2009-05-04,556140,44309
2009-05-05,554296,44179
2009-05-06,552420,44012
2009-05-07,550464,43849
2009-05-08,548645,43713
2009-05-09,546753,43575
2009-05-10,544838,43425
2009-05-11,542957,43284
2009-05-12,540932,43126
2009-05-13,539128,42987
2009-05-14,537268,42856
2009-05-15,570216,45473
2009-05-16,568373,45335
2009-05-17,566553,45199
2009-05-18,564673,45069
2009-05-19,562827,44929
2009-05-20,560971,44792
2009-05-21,559060,44643
2009-05-22,557173,44496
2009-05-23,555316,44365
2009-05-24,553467,44237
2009-05-25,551633,44082
2009-05-26,549798,43949
2009-05-27,547959,43809
2009-05-28,546184,43679
2009-05-29,544279,43526
2009-05-30,542362,43401
2009-05-31,540475,43252
2009-06-01,573316,45773
2009-06-02,571441,45634
2009-06-03,569488,45497
2009-06-04,567554,45369
2009-06-05,565711,45209
2009-06-06,563873,45057
2009-06-07,561978,44922
2009-06-08,560143,44791
2009-06-09,558298,44648
2009-06-10,556413,44519
2009-06-11,554524,44379
2009-06-12,552616,44243
2009-06-13,550754,44077
2009-06-14,548864,43925
2009-06-15,582059,46337
2009-06-16,580195,46195
2009-06-17,578356,46040
2009-06-18,576466,45906
2009-06-19,574554,45778
2009-06-20,572763,45633
2009-06-21,570927,45504
2009-06-22,569082,45351
2009-06-23,567253,45196
2009-06-24,565363,45046
2009-06-25,563455,44894
2009-06-26,561642,44762
2009-06-27,559819,44614
2009-06-28,557932,44474
2009-06-29,556030,44329
2009-06-30,554111,44185
2009-07-01,587250,46711
2009-07-02,585307,46559
2009-07-03,583444,46400
2009-07-04,581575,46269
2009-07-05,579708,46144
2009-07-06,577849,46022
2009-07-07,575986,45868
2009-07-08,574109,45717
2009-07-09,572210,45578
2009-07-10,570386,45408
2009-07-11,568458,45267
2009-07-12,566631,45128
2009-07-13,564721,44980
2009-07-14,562865,44820
2009-07-15,595927,47291
2009-07-16,594092,47156
2009-07-17,592249,47021
2009-07-18,590359,46863
2009-07-19,588523,46710
2009-07-20,586666,46573
2009-07-21,584729,46439
2009-07-22,582940,46303
2009-07-23,581078,46149
2009-07-24,579217,45993
2009-07-25,577390,45860
2009-07-26,575578,45727
2009-07-27,573805,45587
2009-07-28,571928,45446
2009-07-29,570055,45304
2009-07-30,568091,45159
2009-07-31,566241,44981
2009-08-01,599689,47463
2009-08-02,597900,47320
2009-08-03,595999,47180
2009-08-04,594147,47032
2009-08-05,592247,46859
2009-08-06,590350,46712
2009-08-07,588487,46568
2009-08-08,586628,46410
2009-08-09,584721,46247
2009-08-10,582859,46108
2009-08-11,580959,45949
2009-08-12,579081,45812
2009-08-13,577191,45654
2009-08-14,575227,45499
2009-08-15,608193,48047
2009-08-16,606333,47899
2009-08-17,604426,47740
2009-08-18,602502,47600
2009-08-19,600663,47430
2009-08-20,598802,47280
2009-08-21,596934,47145
2009-08-22,595057,46997
2009-08-23,593150,46860
2009-08-24,591312,46720
2009-08-25,589463,46591
2009-08-26,587562,46438
2009-08-27,585642,46289
2009-08-28,583796,46153
2009-08-29,581914,45997
2009-08-30,580119,45861
2009-08-31,578215,45724
2009-09-01,611781,48277
2009-09-02,609983,48126
2009-09-03,608141,47990
2009-09-04,606255,47833
2009-09-05,604388,47705
2009-09-06,602576,47562
2009-09-07,600741,47431
2009-09-08,598847,47276
2009-09-09,596921,47139
2009-09-10,595061,47012
2009-09-11,593127,46870
2009-09-12,591262,46720
2009-09-13,589412,46581
2009-09-14,587549,46443
2009-09-15,620456,49040
2009-09-16,618600,48894
2009-09-17,616692,48753
2009-09-18,614834,48623
2009-09-19,612989,48479
2009-09-20,611077,48346
2009-09-21,609198,48195
2009-09-22,607346,48061
2009-09-23,605366,47905
2009-09-24,603492,47747
2009-09-25,601635,47620
2009-09-26,599805,47478
2009-09-27,597954,47345
2009-09-28,596048,47224
2009-09-29,594171,47077
2009-09-30,592346,46939
2009-10-01,625287,49455
2009-10-02,623386,49292
2009-10-03,621443,49159
2009-10-04,619699,49038
2009-10-05,617685,48911
2009-10-06,615777,48757
2009-10-07,613911,48608
2009-10-08,611983,48456
2009-10-09,610052,48312
2009-10-10,608189,48151
2009-10-11,606316,48017
2009-10-12,604415,47887
2009-10-13,602561,47749
2009-10-14,600659,47609
2009-10-15,633659,50124
2009-10-16,631778,49979
2009-10-17,629950,49854
2009-10-18,628103,49724
2009-10-19,626191,49576
2009-10-20,624355,49437
2009-10-21,622424,49294
2009-10-22,620579,49162
2009-10-23,618676,49005
2009-10-24,616869,48834
2009-10-25,615030,48682
2009-10-26,613262,48528
2009-10-27,611349,48374
2009-10-28,609447,48226
2009-10-29,607545,48075
2009-10-30,605661,47920
2009-10-31,603808,47783
2009-11-01,637092,50386
2009-11-02,635223,50238
2009-11-03,633323,50107
2009-11-04,631418,49967
2009-11-05,629552,49818
2009-11-06,627706,49668
2009-11-07,625874,49515
2009-11-08,624002,49377
2009-11-09,622121,49244
2009-11-10,620286,49120
2009-11-11,618342,48991
2009-11-12,616489,48858
2009-11-13,614638,48703
2009-11-14,612837,48570
2009-11-15,645580,51164
2009-11-16,643748,51029
2009-11-17,641804,50880
2009-11-18,639934,50730
2009-11-19,638088,50583
2009-11-20,636230,50442
2009-11-21,634376,50313
2009-11-22,632556,50175
2009-11-23,630714,50037
2009-11-24,628817,49914
2009-11-25,626983,49780
2009-11-26,625119,49658
2009-11-27,623209,49521
2009-11-28,621363,49386
2009-11-29,619466,49215
2009-11-30,617672,49061
2009-12-01,650700,51588
2009-12-02,648765,51442
2009-12-03,646845,51309
2009-12-04,644987,51168
2009-12-05,643163,51029
2009-12-06,641275,50899
2009-12-07,639412,50761
2009-12-08,637590,50608
2009-12-09,635642,50477
2009-12-10,633782,50343
2009-12-11,631891,50207
2009-12-12,630028,50058
2009-12-13,628185,49923
2009-12-14,626411,49755
2009-12-15,659603,52350
2009-12-16,657769,52222
2009-12-17,655902,52071
2009-12-18,653991,51919
2009-12-19,652237,51762
2009-12-20,650316,51605
2009-12-21,648383,51458
2009-12-22,646532,51326
2009-12-23,644612,51175
2009-12-24,642662,51047
2009-12-25,640740,50891
2009-12-26,638848,50743
2009-12-27,636985,50601
2009-12-28,635094,50465
2009-12-29,633224,50317
2009-12-30,631309,50172
2009-12-31,629439,50000
2010-01-01,662661,52424
2010-01-02,660831,52280
2010-01-03,658993,52125
2010-01-04,657104,51981
2010-01-05,655158,51838
2010-01-06,653224,51698
2010-01-07,651401,51560
2010-01-08,649470,51409
2010-01-09,647672,51256
2010-01-10,645843,51088
2010-01-11,643976,50941
2010-01-12,642141,50787
2010-01-13,640223,50622
2010-01-14,638380,50477
2010-01-15,671631,53026
2010-01-16,669751,52891
2010-01-17,667891,52727
2010-01-18,665953,52576
2010-01-19,664016,52440
2010-01-20,662192,52308
2010-01-21,660378,52175
2010-01-22,658536,52016
2010-01-23,656597,51884
2010-01-24,654791,51732
2010-01-25,652886,51576
2010-01-26,651059,51437
2010-01-27,649278,51297
2010-01-28,647408,51145
2010-01-29,645526,51015
2010-01-30,643586,50870
2010-01-31,641718,50737
2010-02-01,674593,53316
2010-02-02,672713,53194
2010-02-03,670824,53036
2010-02-04,668970,52872
2010-02-05,667036,52727
2010-02-06,665142,52565
2010-02-07,663244,52420
2010-02-08,661343,52274
2010-02-09,659527,52137
2010-02-10,657670,51985
2010-02-11,655783,51839
2010-02-12,653928,51696
2010-02-13,652138,51540
2010-02-14,650296,51393
2010-02-15,683562,53978
2010-02-16,681655,53832
2010-02-17,679828,53694
2010-02-18,677936,53572
2010-02-19,676073,53418
2010-02-20,674165,53284
2010-02-21,672325,53156
2010-02-22,670467,52995
2010-02-23,668567,52847
2010-02-24,666675,52707
2010-02-25,664784,52563
2010-02-26,662923,52413
2010-02-27,661058,52287
2010-02-28,659197,52135
2010-03-01,692492,54670
2010-03-02,690560,54522
2010-03-03,688674,54397
2010-03-04,686897,54225
2010-03-05,685005,54095
2010-03-06,683024,53950
2010-03-07,681094,53806
2010-03-08,679188,53654
2010-03-09,677354,53517
2010-03-10,675453,53391
2010-03-11,673546,53226
2010-03-12,671725,53070
2010-03-13,669877,52957
2010-03-14,668060,52802
2010-03-15,701189,55324
2010-03-16,699288,55172
2010-03-17,697454,55019
2010-03-18,695594,54889
2010-03-19,693777,54743
2010-03-20,691964,54612
2010-03-21,690167,54459
2010-03-22,688301,54314
2010-03-23,686358,54164
2010-03-24,684428,54020
2010-03-25,682564,53890
2010-03-26,680687,53759
2010-03-27,678786,53606
2010-03-28,676889,53459
2010-03-29,675052,53301
2010-03-30,673227,53151
2010-03-31,671349,53000
2010-04-01,704638,55516
2010-04-02,702739,55366
2010-04-03,700891,55231
2010-04-04,699033,55084
2010-04-05,697199,54923
2010-04-06,695375,54782
2010-04-07,693474,54639
2010-04-08,691557,54506
2010-04-09,689678,54372
2010-04-10,687834,54229
2010-04-11,685995,54079
2010-04-12,684085,53924
2010-04-13,682222,53772
2010-04-14,680375,53624
2010-04-15,713467,56131
2010-04-16,711656,55991
2010-04-17,709729,55848
2010-04-18,707830,55714
2010-04-19,705986,55584
2010-04-20,704066,55436
2010-04-21,702180,55290
2010-04-22,700296,55143
2010-04-23,698444,55003
2010-04-24,696528,54862
2010-04-25,694619,54721
2010-04-26,692817,54568
2010-04-27,690939,54443
2010-04-28,689087,54305
2010-04-29,687296,54165
2010-04-30,685418,54018
2010-05-01,718699,56543
2010-05-02,716815,56405
2010-05-03,714897,56269
2010-05-04,713002,56134
2010-05-05,711141,56000
2010-05-06,709234,55865
2010-05-07,707384,55718
2010-05-08,705501,55568
2010-05-09,703589,55420
2010-05-10,701785,55285
2010-05-11,699960,55130
2010-05-12,698117,54980
2010-05-13,696264,54838
2010-05-14,694388,54717
2010-05-15,727272,57324
2010-05-16,725450,57169
2010-05-17,723633,57043
2010-05-18,721776,56891
2010-05-19,719979,56757
2010-05-20,718178,56613
2010-05-21,716281,56463
2010-05-22,714426,56306
2010-05-23,712594,56152
2010-05-24,710731,56008
2010-05-25,708841,55870
2010-05-26,706991,55712
2010-05-27,705158,55580
2010-05-28,703301,55432
2010-05-29,701423,55238
2010-05-30,699567,55083
2010-05-31,697772,54931
2010-06-01,730932,57440
2010-06-02,729182,57284
2010-06-03,727303,57152
2010-06-04,725499,57013
2010-06-05,723641,56865
2010-06-06,721784,56714
2010-06-07,719918,56571
2010-06-08,718074,56426
2010-06-09,716250,56284
2010-06-10,714390,56159
2010-06-11,712522,56015
2010-06-12,710694,55891
2010-06-13,708854,55754
2010-06-14,707027,55584
2010-06-15,740380,58111
2010-06-16,738498,57949
2010-06-17,736713,57788
2010-06-18,734828,57644
2010-06-19,732964,57501
2010-06-20,731182,57334
2010-06-21,729266,57202
2010-06-22,727363,57046
2010-06-23,725465,56919
2010-06-24,723625,56789
2010-06-25,721657,56647
2010-06-26,719853,56518
2010-06-27,718025,56405
2010-06-28,716125,56272
2010-06-29,714266,56146
2010-06-30,712470,56021
2010-07-01,745512,58554
2010-07-02,743687,58419
2010-07-03,741875,58271
2010-07-04,739976,58109
2010-07-05,738026,57975
2010-07-06,736192,57816
2010-07-07,734344,57650
2010-07-08,732496,57503
2010-07-09,730710,57349
2010-07-10,728795,57188
2010-07-11,726958,57039
2010-07-12,725109,56890
2010-07-13,723271,56737
2010-07-14,721449,56592
2010-07-15,754338,59141
2010-07-16,752469,59002
2010-07-17,750569,58859
2010-07-18,748701,58705
2010-07-19,746935,58595
2010-07-20,744956,58461
2010-07-21,743103,58316
2010-07-22,741242,58164
2010-07-23,739335,58024
2010-07-24,737501,57904
2010-07-25,735568,57757
2010-07-26,733745,57629
2010-07-27,731810,57495
2010-07-28,729775,57359
2010-07-29,727911,57224
2010-07-30,726121,57051
2010-07-31,724250,56923
2010-08-01,757331,59369
2010-08-02,755505,59210
2010-08-03,753701,59080
2010-08-04,751855,58934
2010-08-05,749905,58809
2010-08-06,747971,58645
2010-08-07,746120,58503
2010-08-08,744295,58385
2010-08-09,742463,58245
2010-08-10,740538,58090
2010-08-11,738658,57956
2010-08-12,736705,57810
2010-08-13,734879,57668
2010-08-14,732992,57530
2010-08-15,766082,60102
2010-08-16,764236,59940
2010-08-17,762358,59799
2010-08-18,760476,59668
2010-08-19,758604,59514
2010-08-20,756711,59335
2010-08-21,754873,59180
2010-08-22,753050,59021
2010-08-23,751161,58870
2010-08-24,749270,58744
2010-08-25,747432,58597
2010-08-26,745509,58451
2010-08-27,743645,58320
2010-08-28,741814,58194
2010-08-29,739936,58060
2010-08-30,738101,57925
2010-08-31,736221,57784
2010-09-01,769458,60342
2010-09-02,767589,60196
2010-09-03,765751,60049
2010-09-04,763879,59912
2010-09-05,761957,59767
2010-09-06,760092,59608
2010-09-07,758269,59488
2010-09-08,756402,59349
2010-09-09,754614,59189
2010-09-10,752742,59035
2010-09-11,750832,58893
2010-09-12,749023,58739
2010-09-13,747181,58576
2010-09-14,745308,58431
2010-09-15,778653,60975
2010-09-16,776783,60840
2010-09-17,774828,60710
2010-09-18,773013,60556
2010-09-19,771107,60435
2010-09-20,769208,60284
2010-09-21,767430,60126
2010-09-22,765548,59981
2010-09-23,763761,59837
2010-09-24,761966,59701
2010-09-25,760092,59545
2010-09-26,758267,59406
2010-09-27,756472,59265
2010-09-28,754585,59114
2010-09-29,752808,58974
2010-09-30,750932,58824
2010-10-01,783958,61397
2010-10-02,782107,61274
2010-10-03,780223,61131
2010-10-04,778338,60983
2010-10-05,776436,60826
2010-10-06,774596,60674
2010-10-07,772717,60540
2010-10-08,770838,60418
2010-10-09,768995,60290
2010-10-10,767187,60149
2010-10-11,765342,60014
2010-10-12,763455,59841
2010-10-13,761616,59708
2010-10-14,759707,59559
2010-10-15,792672,62068
2010-10-16,790687,61926
2010-10-17,788865,61772
2010-10-18,787013,61629
2010-10-19,785197,61515
2010-10-20,783298,61375
2010-10-21,781458,61217
2010-10-22,779557,61057
2010-10-23,777700,60899
2010-10-24,775906,60735
2010-10-25,774094,60596
2010-10-26,772182,60450
2010-10-27,770247,60312
2010-10-28,768336,60176
2010-10-29,766490,60032
2010-10-30,764607,59890
2010-10-31,762761,59745
2010-11-01,795952,62294
2010-11-02,794109,62149
2010-11-03,792287,62011
2010-11-04,790500,61870
2010-11-05,788639,61719
2010-11-06,786775,61568
2010-11-07,784929,61436
2010-11-08,783013,61294
2010-11-09,781110,61182
2010-11-10,779271,61045
2010-11-11,777365,60893
2010-11-12,775510,60752
2010-11-13,773587,60607
2010-11-14,771746,60467
2010-11-15,804858,62936
2010-11-16,803104,62789
2010-11-17,801266,62659
2010-11-18,799365,62514
2010-11-19,797496,62369
2010-11-20,795627,62223
2010-11-21,793780,62067
2010-11-22,792019,61904
2010-11-23,790154,61765
2010-11-24,788252,61605
2010-11-25,786368,61460
2010-11-26,784518,61341
2010-11-27,782644,61177
2010-11-28,780763,61032
2010-11-29,778856,60898
2010-11-30,777056,60781
2010-12-01,810115,63342
2010-12-02,808204,63199
2010-12-03,806350,63062
2010-12-04,804556,62940
2010-12-05,802750,62802
2010-12-06,800897,62664
2010-12-07,798996,62489
2010-12-08,797190,62328
2010-12-09,795312,62165
2010-12-10,793503,62037
2010-12-11,791620,61867
2010-12-12,789793,61733
2010-12-13,787956,61559
2010-12-14,786127,61421
2010-12-15,819207,63859
2010-12-16,817273,63713
2010-12-17,815399,63565
2010-12-18,813582,63424
2010-12-19,811666,63288
2010-12-20,809842,63136
2010-12-21,807926,63001
2010-12-22,805983,62869
2010-12-23,804042,62726
2010-12-24,802100,62572
2010-12-25,800230,62423
2010-12-26,798261,62276
2010-12-27,796398,62127
2010-12-28,794535,61981
2010-12-29,792657,61831
2010-12-30,790828,61660
2010-12-31,788933,61520
2011-01-01,821961,64110
2011-01-02,820058,63955
2011-01-03,818160,63790
2011-01-04,816299,63641
2011-01-05,814321,63496
2011-01-06,812398,63358
2011-01-07,810531,63197
2011-01-08,808612,63050
2011-01-09,806886,62883
2011-01-10,804985,62747
2011-01-11,803089,62607
2011-01-12,801178,62470
2011-01-13,799314,62335
2011-01-14,797500,62193
2011-01-15,830469,64767
2011-01-16,828600,64633
2011-01-17,826670,64486
2011-01-18,824796,64355
2011-01-19,822883,64209
2011-01-20,820950,64083
2011-01-21,819085,63932
2011-01-22,817161,63803
2011-01-23,815287,63651
2011-01-24,813446,63512
2011-01-25,811587,63363
2011-01-26,809751,63234
2011-01-27,807838,63084
2011-01-28,805990,62935
2011-01-29,804072,62806
2011-01-30,802198,62664
2011-01-31,800234,62535
2011-02-01,833622,65085
2011-02-02,831820,64954
2011-02-03,829952,64792
2011-02-04,828094,64637
2011-02-05,826234,64473
2011-02-06,824380,64325
2011-02-07,822484,64184
2011-02-08,820607,64018
2011-02-09,818756,63883
2011-02-10,816896,63729
2011-02-11,814987,63600
2011-02-12,813081,63438
2011-02-13,811210,63263
2011-02-14,809369,63128
2011-02-15,842721,65541
2011-02-16,840868,65424
2011-02-17,839045,65272
2011-02-18,837168,65132
2011-02-19,835222,64987
2011-02-20,833394,64845
2011-02-21,831557,64717
2011-02-22,829708,64569
2011-02-23,827887,64435
2011-02-24,825993,64281
2011-02-25,824066,64135
2011-02-26,822235,64003
2011-02-27,820270,63855
2011-02-28,818412,63706
2011-03-01,851312,66228
2011-03-02,849499,66091
2011-03-03,847623,65937
2011-03-04,845800,65794
2011-03-05,843991,65662
2011-03-06,842147,65533
2011-03-07,840232,65375
2011-03-08,838386,65230
2011-03-09,836593,65093
2011-03-10,834709,64934
2011-03-11,832866,64811
2011-03-12,831036,64695
2011-03-13,829176,64563
2011-03-14,827262,64419
2011-03-15,860481,66891
2011-03-16,858664,66744
2011-03-17,856841,66617
2011-03-18,854911,66461
2011-03-19,853087,66323
2011-03-20,851259,66163
2011-03-21,849350,66024
2011-03-22,847514,65881
2011-03-23,845636,65727
2011-03-24,843787,65573
2011-03-25,841966,65423
2011-03-26,840011,65288
2011-03-27,838092,65130
2011-03-28,836197,64993
2011-03-29,834332,64836
2011-03-30,832372,64682
2011-03-31,830502,64551
2011-04-01,863629,67114
2011-04-02,861773,66969
2011-04-03,859887,66826
2011-04-04,858021,66683
2011-04-05,856142,66544
2011-04-06,854317,66392
2011-04-07,852508,66242
2011-04-08,850678,66092
2011-04-09,848818,65966
2011-04-10,846893,65812
2011-04-11,845058,65682
2011-04-12,843190,65557
2011-04-13,841330,65405
2011-04-14,839474,65252
2011-04-15,872967,67850
2011-04-16,871121,67698
2011-04-17,869278,67548
2011-04-18,867474,67423
2011-04-19,865630,67277
2011-04-20,863762,67143
2011-04-21,861901,66978
2011-04-22,860001,66848
2011-04-23,858053,66698
2011-04-24,856235,66553
2011-04-25,854420,66400
2011-04-26,852502,66240
2011-04-27,850584,66102
2011-04-28,848784,65957
2011-04-29,846895,65813
2011-04-30,844994,65643
2011-05-01,878268,68217
2011-05-02,876396,68057
2011-05-03,874556,67899
2011-05-04,872691,67739
2011-05-05,870786,67599
2011-05-06,868881,67452
2011-05-07,867014,67319
2011-05-08,865125,67184
2011-05-09,863291,67052
2011-05-10,861353,66891
2011-05-11,859486,66770
2011-05-12,857560,66641
2011-05-13,855751,66491
2011-05-14,853892,66334
2011-05-15,887427,68957
2011-05-16,885500,68817
2011-05-17,883640,68693
2011-05-18,881747,68566
2011-05-19,879909,68409
2011-05-20,878026,68268
2011-05-21,876175,68126
2011-05-22,874286,67961
2011-05-23,872451,67823
2011-05-24,870545,67679
2011-05-25,868680,67554
2011-05-26,866815,67433
2011-05-27,864920,67290
2011-05-28,863084,67150
2011-05-29,861231,67001
2011-05-30,859388,66871
2011-05-31,857443,66756
2011-06-01,890384,69330
2011-06-02,888516,69181
2011-06-03,886625,69039
2011-06-04,884728,68880
2011-06-05,882851,68725
2011-06-06,880928,68582
2011-06-07,879039,68420
2011-06-08,877131,68284
2011-06-09,875249,68156
2011-06-10,873367,68032
2011-06-11,871488,67889
2011-06-12,869641,67754
2011-06-13,867775,67593
2011-06-14,865901,67465
2011-06-15,899087,70039
2011-06-16,897216,69908
2011-06-17,895298,69771
2011-06-18,893450,69632
2011-06-19,891555,69487
2011-06-20,889794,69366
2011-06-21,887879,69219
2011-06-22,886037,69088
2011-06-23,884151,68959
2011-06-24,882277,68818
2011-06-25,880484,68654
2011-06-26,878722,68507
2011-06-27,876851,68358
2011-06-28,874994,68222
2011-06-29,873083,68063
2011-06-30,871281,67922
2011-07-01,904605,70427
2011-07-02,902719,70272
2011-07-03,900866,70133
2011-07-04,898944,69980
2011-07-05,897129,69838
2011-07-06,895250,69690
2011-07-07,893363,69548
2011-07-08,891455,69414
2011-07-09,889579,69269
2011-07-10,887684,69137
2011-07-11,885849,68997
2011-07-12,884020,68848
2011-07-13,882096,68715
2011-07-14,880169,68570
2011-07-15,913414,71104
2011-07-16,911560,70968
2011-07-17,909642,70837
2011-07-18,907725,70700
2011-07-19,905871,70577
2011-07-20,904054,70432
2011-07-21,902143,70287
2011-07-22,900337,70138
2011-07-23,898458,70009
2011-07-24,896595,69868
2011-07-25,894715,69738
2011-07-26,892883,69597
2011-07-27,890988,69437
2011-07-28,889152,69288
2011-07-29,887238,69142
2011-07-30,885367,68993
2011-07-31,883567,68859
2011-08-01,916594,71426
2011-08-02,914759,71290
2011-08-03,912855,71149
2011-08-04,911022,71026
2011-08-05,909130,70881
2011-08-06,907248,70748
2011-08-07,905415,70610
2011-08-08,903572,70463
2011-08-09,901756,70310
2011-08-10,899915,70154
2011-08-11,898102,70002
2011-08-12,896207,69843
2011-08-13,894290,69699
2011-08-14,892416,69564
2011-08-15,925412,72014
2011-08-16,923625,71874
2011-08-17,921666,71733
2011-08-18,919797,71578
2011-08-19,917899,71452
2011-08-20,916028,71300
2011-08-21,914149,71175
2011-08-22,912281,71018
2011-08-23,910378,70891
2011-08-24,908499,70723
2011-08-25,906576,70580
2011-08-26,904763,70443
2011-08-27,902907,70293
2011-08-28,900985,70138
2011-08-29,899069,70013
2011-08-30,897204,69868
2011-08-31,895386,69736
2011-09-01,928700,72246
2011-09-02,926897,72118
2011-09-03,925046,71970
2011-09-04,923207,71821
2011-09-05,921368,71676
2011-09-06,919514,71542
2011-09-07,917680,71405
2011-09-08,915768,71272
2011-09-09,913821,71124
2011-09-10,911914,70994
2011-09-11,909998,70865
2011-09-12,908146,70723
2011-09-13,906224,70562
2011-09-14,904257,70418
2011-09-15,937563,72915
2011-09-16,935731,72787
2011-09-17,933819,72643
2011-09-18,931850,72499
2011-09-19,929940,72350
2011-09-20,928044,72215
2011-09-21,926145,72084
2011-09-22,924219,71922
2011-09-23,922339,71775
2011-09-24,920380,71643
2011-09-25,918574,71491
2011-09-26,916683,71344
2011-09-27,914820,71204
2011-09-28,912906,71059
2011-09-29,911053,70935
2011-09-30,909186,70796
2011-10-01,942216,73281
2011-10-02,940378,73140
2011-10-03,938563,72989
2011-10-04,936760,72839
2011-10-05,934892,72681
2011-10-06,933002,72545
2011-10-07,931157,72391
2011-10-08,929225,72250
2011-10-09,927398,72115
2011-10-10,925504,71983
2011-10-11,923580,71841
2011-10-12,921663,71689
2011-10-13,919722,71547
2011-10-14,917868,71407
2011-10-15,950611,74011
2011-10-16,948726,73854
2011-10-17,946800,73708
2011-10-18,944878,73546
2011-10-19,942991,73391
2011-10-20,941124,73267
2011-10-21,939278,73119
2011-10-22,937368,72974
2011-10-23,935446,72819
2011-10-24,933589,72680
2011-10-25,931747,72557
2011-10-26,929844,72408
2011-10-27,927988,72261
2011-10-28,926177,72106
2011-10-29,924359,71949
2011-10-30,922558,71822
2011-10-31,920745,71690
2011-11-01,954173,74302
2011-11-02,952347,74146
2011-11-03,950501,74023
2011-11-04,948611,73898
2011-11-05,946758,73751
2011-11-06,944887,73591
2011-11-07,943005,73474
2011-11-08,941101,73331
2011-11-09,939225,73198
2011-11-10,937368,73057
2011-11-11,935442,72878
2011-11-12,933572,72752
2011-11-13,931699,72597
2011-11-14,929856,72451
2011-11-15,962915,74983
2011-11-16,961042,74855
2011-11-17,959189,74712
2011-11-18,957379,74574
2011-11-19,955478,74424
2011-11-20,953580,74296
2011-11-21,951711,74154
2011-11-22,949813,74007
