date,apple,pen
2008-12-16,114890,13323
2008-12-17,114781,13311
2008-12-18,114688,13300
2008-12-19,114604,13289
2008-12-20,114517,13284
2008-12-21,114416,13276
2008-12-22,114341,13266
2008-12-23,114242,13255
2008-12-24,114137,13246
2008-12-25,114044,13241
2008-12-26,113941,13229
2008-12-27,113849,13223
2008-12-28,113751,13207
2008-12-29,113654,13197
2008-12-30,113570,13187
2008-12-31,113481,13180
2009-01-01,116403,13526
2009-01-02,116315,13516
2009-01-03,116209,13505
2009-01-04,116120,13491
2009-01-05,116030,13481
2009-01-06,115920,13471
2009-01-07,115822,13462
2009-01-08,115745,13455
2009-01-09,115648,13447
2009-01-10,115562,13439
2009-01-11,115463,13429
2009-01-12,115378,13417
2009-01-13,115297,13412
2009-01-14,115198,13403
2009-01-15,118097,13710
2009-01-16,117997,13697
2009-01-17,117911,13688
2009-01-18,117810,13678
2009-01-19,117720,13668
2009-01-20,117619,13659
2009-01-21,117531,13647
2009-01-22,117446,13641
2009-01-23,117366,13625
2009-01-24,117267,13611
2009-01-25,117183,13606
2009-01-26,117102,13598
2009-01-27,117003,13587
2009-01-28,116925,13576
2009-01-29,116830,13563
2009-01-30,116731,13548
2009-01-31,116653,13535
2009-02-01,119501,13801
2009-02-02,119408,13794
2009-02-03,119303,13789
2009-02-04,119215,13783
2009-02-05,119134,13770
2009-02-06,119039,13765
2009-02-07,118939,13757
2009-02-08,118859,13745
2009-02-09,118784,13735
2009-02-10,118699,13724
2009-02-11,118599,13712
2009-02-12,118511,13704
2009-02-13,118407,13698
2009-02-14,118327,13692
2009-02-15,121305,14010
2009-02-16,121190,14000
2009-02-17,121098,13988
2009-02-18,121032,13981
2009-02-19,120938,13966
2009-02-20,120839,13958
2009-02-21,120737,13950
2009-02-22,120636,13942
2009-02-23,120547,13931
2009-02-24,120461,13918
2009-02-25,120360,13910
2009-02-26,120281,13905
2009-02-27,120187,13898
2009-02-28,120094,13886
2009-03-01,122978,14203
2009-03-02,122896,14193
2009-03-03,122821,14179
2009-03-04,122713,14173
2009-03-05,122612,14161
2009-03-06,122533,14152
2009-03-07,122447,14139
2009-03-08,122333,14133
2009-03-09,122221,14122
2009-03-10,122140,14114
2009-03-11,122060,14107
2009-03-12,121953,14095
2009-03-13,121862,14086
2009-03-14,121756,14081
2009-03-15,124720,14404
2009-03-16,124632,14396
2009-03-17,124542,14388
2009-03-18,124470,14382
2009-03-19,124369,14373
2009-03-20,124288,14363
2009-03-21,124198,14353
2009-03-22,124098,14339
2009-03-23,124007,14326
2009-03-24,123909,14318
2009-03-25,123828,14307
2009-03-26,123723,14294
2009-03-27,123619,14281
2009-03-28,123523,14275
2009-03-29,123423,14267
2009-03-30,123351,14258
2009-03-31,123243,14247
2009-04-01,126136,14588
2009-04-02,126066,14578
2009-04-03,125978,14570
2009-04-04,125874,14562
2009-04-05,125766,14552
2009-04-06,125671,14540
2009-04-07,125586,14526
2009-04-08,125481,14516
2009-04-09,125380,14504
2009-04-10,125277,14496
2009-04-11,125181,14486
2009-04-12,125105,14476
2009-04-13,125016,14469
2009-04-14,124917,14460
2009-04-15,127875,14797
2009-04-16,127771,14785
2009-04-17,127676,14774
2009-04-18,127583,14766
2009-04-19,127489,14761
2009-04-20,127379,14749
2009-04-21,127281,14741
2009-04-22,127165,14733
2009-04-23,127068,14725
2009-04-24,126972,14715
2009-04-25,126897,14706
2009-04-26,126808,14694
2009-04-27,126721,14680
2009-04-28,126638,14673
2009-04-29,126547,14667
2009-04-30,126448,14656
2009-05-01,129256,14982
2009-05-02,129169,14964
2009-05-03,129072,14955
2009-05-04,128976,14945
2009-05-05,128879,14936
2009-05-06,128794,14929
2009-05-07,128722,14913
2009-05-08,128628,14906
2009-05-09,128538,14892
2009-05-10,128429,14883
2009-05-11,128339,14876
2009-05-12,128251,14866
2009-05-13,128164,14856
2009-05-14,128062,14846
2009-05-15,130989,15165
2009-05-16,130890,15157
2009-05-17,130812,15152
2009-05-18,130711,15138
2009-05-19,130632,15132
2009-05-20,130543,15120
2009-05-21,130450,15111
2009-05-22,130355,15102
2009-05-23,130255,15094
2009-05-24,130157,15087
2009-05-25,130070,15074
2009-05-26,129978,15067
2009-05-27,129885,15062
2009-05-28,129817,15053
2009-05-29,129729,15043
2009-05-30,129635,15033
2009-05-31,129546,15027
2009-06-01,132392,15352
2009-06-02,132306,15349
2009-06-03,132213,15343
2009-06-04,132129,15335
2009-06-05,132043,15324
2009-06-06,131947,15316
2009-06-07,131869,15304
2009-06-08,131759,15296
2009-06-09,131665,15286
2009-06-10,131586,15278
2009-06-11,131492,15268
2009-06-12,131394,15262
2009-06-13,131282,15251
2009-06-14,131187,15241
2009-06-15,134179,15568
2009-06-16,134083,15560
2009-06-17,133987,15550
2009-06-18,133892,15532
2009-06-19,133790,15524
2009-06-20,133707,15515
2009-06-21,133632,15506
2009-06-22,133547,15494
2009-06-23,133443,15491
2009-06-24,133360,15481
2009-06-25,133281,15461
2009-06-26,133182,15444
2009-06-27,133092,15437
2009-06-28,132987,15431
2009-06-29,132903,15417
2009-06-30,132803,15409
2009-07-01,135843,15730
2009-07-02,135771,15719
2009-07-03,135692,15708
2009-07-04,135598,15701
2009-07-05,135516,15687
2009-07-06,135421,15679
2009-07-07,135330,15674
2009-07-08,135246,15661
2009-07-09,135157,15653
2009-07-10,135052,15642
2009-07-11,134952,15631
2009-07-12,134855,15623
2009-07-13,134761,15618
2009-07-14,134669,15610
2009-07-15,137530,15919
2009-07-16,137455,15912
2009-07-17,137352,15902
2009-07-18,137251,15891
2009-07-19,137153,15879
2009-07-20,137064,15871
2009-07-21,136979,15861
2009-07-22,136880,15853
2009-07-23,136805,15840
2009-07-24,136704,15834
2009-07-25,136620,15825
2009-07-26,136531,15811
2009-07-27,136441,15802
2009-07-28,136362,15792
2009-07-29,136258,15781
2009-07-30,136179,15772
2009-07-31,136076,15765
2009-08-01,138942,16117
2009-08-02,138864,16101
2009-08-03,138766,16090
2009-08-04,138682,16079
2009-08-05,138586,16069
2009-08-06,138512,16060
2009-08-07,138449,16050
2009-08-08,138357,16044
2009-08-09,138256,16035
2009-08-10,138166,16028
2009-08-11,138064,16019
2009-08-12,137975,16006
2009-08-13,137876,15995
2009-08-14,137769,15989
2009-08-15,140741,16327
2009-08-16,140643,16313
2009-08-17,140538,16302
2009-08-18,140457,16296
2009-08-19,140351,16289
2009-08-20,140254,16280
2009-08-21,140156,16269
2009-08-22,140064,16260
2009-08-23,139977,16246
2009-08-24,139882,16237
2009-08-25,139785,16220
2009-08-26,139698,16216
2009-08-27,139599,16208
2009-08-28,139508,16194
2009-08-29,139391,16180
2009-08-30,139301,16171
2009-08-31,139216,16168
2009-09-01,142275,16488
2009-09-02,142181,16479
2009-09-03,142089,16469
2009-09-04,142003,16463
2009-09-05,141901,16449
2009-09-06,141792,16435
2009-09-07,141681,16426
2009-09-08,141595,16417
2009-09-09,141514,16407
2009-09-10,141421,16393
2009-09-11,141327,16381
2009-09-12,141244,16372
2009-09-13,141154,16365
2009-09-14,141055,16358
2009-09-15,143948,16654
2009-09-16,143863,16647
2009-09-17,143776,16638
2009-09-18,143667,16628
2009-09-19,143583,16621
2009-09-20,143480,16607
2009-09-21,143388,16597
2009-09-22,143306,16587
2009-09-23,143217,16578
2009-09-24,143125,16569
2009-09-25,143052,16561
2009-09-26,142955,16549
2009-09-27,142860,16536
2009-09-28,142767,16529
2009-09-29,142660,16514
2009-09-30,142569,16503
2009-10-01,145409,16799
2009-10-02,145314,16793
2009-10-03,145234,16784
2009-10-04,145138,16781
2009-10-05,145047,16772
2009-10-06,144936,16764
2009-10-07,144857,16752
2009-10-08,144752,16740
2009-10-09,144682,16722
2009-10-10,144591,16713
2009-10-11,144502,16703
2009-10-12,144397,16691
2009-10-13,144309,16680
2009-10-14,144220,16667
2009-10-15,147163,16976
2009-10-16,147060,16966
2009-10-17,146962,16949
2009-10-18,146867,16940
2009-10-19,146772,16929
2009-10-20,146664,16922
2009-10-21,146547,16907
2009-10-22,146458,16887
2009-10-23,146359,16876
2009-10-24,146255,16869
2009-10-25,146144,16859
2009-10-26,146055,16856
2009-10-27,145969,16842
2009-10-28,145885,16834
2009-10-29,145770,16821
2009-10-30,145701,16806
2009-10-31,145605,16798
2009-11-01,148510,17156
2009-11-02,148425,17146
2009-11-03,148311,17139
2009-11-04,148203,17131
2009-11-05,148136,17124
2009-11-06,148032,17116
2009-11-07,147924,17106
2009-11-08,147831,17095
2009-11-09,147737,17085
2009-11-10,147644,17075
2009-11-11,147549,17063
2009-11-12,147453,17053
2009-11-13,147368,17044
2009-11-14,147272,17028
2009-11-15,150278,17348
2009-11-16,150173,17338
2009-11-17,150082,17330
2009-11-18,150009,17319
2009-11-19,149917,17311
2009-11-20,149832,17301
2009-11-21,149740,17291
2009-11-22,149647,17277
2009-11-23,149562,17269
2009-11-24,149474,17255
2009-11-25,149373,17242
2009-11-26,149286,17229
2009-11-27,149195,17217
2009-11-28,149110,17209
2009-11-29,149024,17194
2009-11-30,148938,17184
2009-12-01,151826,17491
2009-12-02,151736,17478
2009-12-03,151637,17470
2009-12-04,151543,17461
2009-12-05,151453,17450
2009-12-06,151358,17442
2009-12-07,151270,17426
2009-12-08,151175,17420
2009-12-09,151091,17412
2009-12-10,150997,17399
2009-12-11,150915,17389
2009-12-12,150834,17380
2009-12-13,150758,17363
2009-12-14,150672,17351
2009-12-15,153620,17666
2009-12-16,153503,17652
2009-12-17,153413,17639
2009-12-18,153322,17627
2009-12-19,153241,17619
2009-12-20,153158,17608
2009-12-21,153068,17601
2009-12-22,152972,17586
2009-12-23,152880,17579
2009-12-24,152798,17575
2009-12-25,152713,17560
2009-12-26,152621,17545
2009-12-27,152520,17530
2009-12-28,152430,17521
2009-12-29,152336,17510
2009-12-30,152246,17495
2009-12-31,152142,17484
2010-01-01,154972,17829
2010-01-02,154877,17821
2010-01-03,154781,17814
2010-01-04,154707,17807
2010-01-05,154619,17799
2010-01-06,154533,17784
2010-01-07,154432,17771
2010-01-08,154344,17759
2010-01-09,154250,17743
2010-01-10,154168,17735
2010-01-11,154083,17728
2010-01-12,153983,17719
2010-01-13,153882,17704
2010-01-14,153787,17692
2010-01-15,156717,18027
2010-01-16,156620,18024
2010-01-17,156536,18015
2010-01-18,156440,18008
2010-01-19,156337,17997
2010-01-20,156257,17989
2010-01-21,156161,17979
2010-01-22,156058,17974
2010-01-23,155966,17964
2010-01-24,155877,17956
2010-01-25,155769,17944
2010-01-26,155664,17933
2010-01-27,155566,17925
2010-01-28,155467,17917
2010-01-29,155373,17895
2010-01-30,155267,17887
2010-01-31,155166,17877
2010-02-01,158033,18206
2010-02-02,157937,18188
2010-02-03,157851,18180
2010-02-04,157761,18167
2010-02-05,157649,18160
2010-02-06,157550,18151
2010-02-07,157477,18140
2010-02-08,157400,18127
2010-02-09,157310,18114
2010-02-10,157213,18108
2010-02-11,157108,18098
2010-02-12,157006,18090
2010-02-13,156909,18085
2010-02-14,156817,18075
2010-02-15,159746,18390
2010-02-16,159670,18385
2010-02-17,159574,18378
2010-02-18,159464,18369
2010-02-19,159372,18356
2010-02-20,159262,18344
2010-02-21,159171,18334
2010-02-22,159095,18317
2010-02-23,158992,18306
2010-02-24,158897,18292
2010-02-25,158797,18282
2010-02-26,158709,18273
2010-02-27,158609,18270
2010-02-28,158512,18258
2010-03-01,161348,18570
2010-03-02,161264,18561
2010-03-03,161164,18550
2010-03-04,161068,18540
2010-03-05,160973,18527
2010-03-06,160881,18518
2010-03-07,160774,18510
2010-03-08,160683,18501
2010-03-09,160600,18485
2010-03-10,160519,18472
2010-03-11,160414,18461
2010-03-12,160339,18453
2010-03-13,160247,18440
2010-03-14,160155,18430
2010-03-15,163067,18753
2010-03-16,162976,18743
2010-03-17,162887,18737
2010-03-18,162781,18728
2010-03-19,162687,18717
2010-03-20,162598,18706
2010-03-21,162507,18693
2010-03-22,162417,18684
2010-03-23,162347,18665
2010-03-24,162231,18652
2010-03-25,162143,18642
2010-03-26,162048,18636
2010-03-27,161972,18625
2010-03-28,161889,18620
2010-03-29,161789,18609
2010-03-30,161687,18596
2010-03-31,161591,18591
2010-04-01,164565,18928
2010-04-02,164478,18908
2010-04-03,164394,18898
2010-04-04,164294,18887
2010-04-05,164188,18872
2010-04-06,164094,18863
2010-04-07,164003,18854
2010-04-08,163903,18848
2010-04-09,163823,18831
2010-04-10,163721,18820
2010-04-11,163623,18810
2010-04-12,163535,18799
2010-04-13,163447,18787
2010-04-14,163341,18780
2010-04-15,166290,19097
2010-04-16,166189,19085
2010-04-17,166096,19081
2010-04-18,166013,19073
2010-04-19,165911,19060
2010-04-20,165826,19048
2010-04-21,165729,19041
2010-04-22,165633,19029
2010-04-23,165549,19021
2010-04-24,165463,19014
2010-04-25,165374,19008
2010-04-26,165270,18996
2010-04-27,165177,18983
2010-04-28,165088,18976
2010-04-29,164996,18960
2010-04-30,164907,18946
2010-05-01,167757,19284
2010-05-02,167647,19274
2010-05-03,167560,19262
2010-05-04,167477,19245
2010-05-05,167374,19236
2010-05-06,167286,19229
2010-05-07,167185,19220
2010-05-08,167080,19210
2010-05-09,166992,19200
2010-05-10,166897,19190
2010-05-11,166797,19182
2010-05-12,166693,19177
2010-05-13,166587,19164
2010-05-14,166503,19156
2010-05-15,169426,19441
2010-05-16,169342,19433
2010-05-17,169241,19421
2010-05-18,169162,19413
2010-05-19,169072,19408
2010-05-20,168974,19399
2010-05-21,168865,19387
2010-05-22,168771,19379
2010-05-23,168660,19368
2010-05-24,168589,19359
2010-05-25,168501,19350
2010-05-26,168406,19337
2010-05-27,168319,19324
2010-05-28,168232,19315
2010-05-29,168129,19309
2010-05-30,168027,19299
2010-05-31,167946,19293
2010-06-01,170907,19582
2010-06-02,170818,19575
2010-06-03,170729,19566
2010-06-04,170636,19562
2010-06-05,170555,19558
2010-06-06,170441,19547
2010-06-07,170333,19531
2010-06-08,170237,19519
2010-06-09,170139,19514
2010-06-10,170044,19503
2010-06-11,169969,19499
2010-06-12,169882,19484
2010-06-13,169794,19472
2010-06-14,169699,19458
2010-06-15,172609,19756
2010-06-16,172527,19749
2010-06-17,172425,19735
2010-06-18,172360,19723
2010-06-19,172268,19717
2010-06-20,172164,19711
2010-06-21,172078,19701
2010-06-22,171973,19685
2010-06-23,171884,19680
2010-06-24,171786,19676
2010-06-25,171687,19661
2010-06-26,171602,19652
2010-06-27,171519,19635
2010-06-28,171433,19625
2010-06-29,171347,19615
2010-06-30,171273,19602
2010-07-01,174220,19941
2010-07-02,174122,19931
2010-07-03,174026,19921
2010-07-04,173920,19910
2010-07-05,173830,19899
2010-07-06,173740,19884
2010-07-07,173642,19877
2010-07-08,173556,19869
2010-07-09,173478,19862
2010-07-10,173390,19849
2010-07-11,173292,19840
2010-07-12,173214,19833
2010-07-13,173125,19828
2010-07-14,173043,19820
2010-07-15,175933,20123
2010-07-16,175849,20117
2010-07-17,175756,20107
2010-07-18,175659,20088
2010-07-19,175566,20076
2010-07-20,175467,20071
2010-07-21,175364,20058
2010-07-22,175246,20051
2010-07-23,175165,20043
2010-07-24,175058,20034
2010-07-25,174945,20022
2010-07-26,174856,20012
2010-07-27,174769,20000
2010-07-28,174667,19988
2010-07-29,174581,19979
2010-07-30,174486,19967
2010-07-31,174378,19957
2010-08-01,177295,20285
2010-08-02,177217,20276
2010-08-03,177130,20267
2010-08-04,177040,20257
2010-08-05,176952,20250
2010-08-06,176859,20240
2010-08-07,176754,20233
2010-08-08,176646,20226
2010-08-09,176545,20219
2010-08-10,176444,20208
2010-08-11,176364,20203
2010-08-12,176275,20199
2010-08-13,176198,20182
2010-08-14,176094,20167
2010-08-15,178965,20542
2010-08-16,178877,20529
2010-08-17,178800,20521
2010-08-18,178709,20510
2010-08-19,178611,20499
2010-08-20,178511,20493
2010-08-21,178422,20486
2010-08-22,178315,20479
2010-08-23,178220,20472
2010-08-24,178129,20461
2010-08-25,178047,20451
2010-08-26,177945,20446
2010-08-27,177859,20436
2010-08-28,177772,20425
2010-08-29,177657,20419
2010-08-30,177552,20407
2010-08-31,177447,20395
2010-09-01,180330,20741
2010-09-02,180241,20730
2010-09-03,180150,20722
2010-09-04,180045,20715
2010-09-05,179940,20700
2010-09-06,179851,20695
2010-09-07,179753,20690
2010-09-08,179667,20679
2010-09-09,179570,20670
2010-09-10,179474,20654
2010-09-11,179368,20643
2010-09-12,179269,20633
2010-09-13,179174,20627
2010-09-14,179086,20621
2010-09-15,182032,20944
2010-09-16,181953,20933
2010-09-17,181853,20923
2010-09-18,181748,20912
2010-09-19,181652,20905
2010-09-20,181524,20898
2010-09-21,181450,20884
2010-09-22,181352,20879
2010-09-23,181247,20871
2010-09-24,181149,20861
2010-09-25,181056,20851
2010-09-26,180951,20841
2010-09-27,180848,20832
2010-09-28,180775,20818
2010-09-29,180683,20801
2010-09-30,180601,20784
2010-10-01,183516,21116
2010-10-02,183421,21112
2010-10-03,183342,21100
2010-10-04,183262,21090
2010-10-05,183168,21073
2010-10-06,183084,21065
2010-10-07,182993,21058
2010-10-08,182903,21044
2010-10-09,182819,21034
2010-10-10,182709,21020
2010-10-11,182608,21013
2010-10-12,182517,21002
2010-10-13,182415,20991
2010-10-14,182314,20983
2010-10-15,185236,21327
2010-10-16,185139,21315
2010-10-17,185046,21300
2010-10-18,184949,21286
2010-10-19,184853,21278
2010-10-20,184769,21266
2010-10-21,184680,21255
2010-10-22,184589,21244
2010-10-23,184510,21237
2010-10-24,184424,21231
2010-10-25,184330,21220
2010-10-26,184221,21211
2010-10-27,184142,21203
2010-10-28,184049,21187
2010-10-29,183937,21185
2010-10-30,183846,21181
2010-10-31,183768,21171
2010-11-01,186692,21504
2010-11-02,186604,21494
2010-11-03,186511,21480
2010-11-04,186415,21469
2010-11-05,186320,21460
2010-11-06,186232,21448
2010-11-07,186132,21435
2010-11-08,186031,21425
2010-11-09,185949,21414
2010-11-10,185854,21407
2010-11-11,185760,21399
2010-11-12,185676,21383
2010-11-13,185586,21374
2010-11-14,185507,21363
2010-11-15,188415,21690
2010-11-16,188338,21681
2010-11-17,188241,21675
2010-11-18,188160,21665
2010-11-19,188074,21653
2010-11-20,187974,21646
2010-11-21,187884,21635
2010-11-22,187792,21618
2010-11-23,187701,21607
2010-11-24,187601,21599
2010-11-25,187520,21593
2010-11-26,187416,21583
2010-11-27,187303,21570
2010-11-28,187208,21563
2010-11-29,187119,21551
2010-11-30,187021,21540
2010-12-01,189971,21859
2010-12-02,189885,21849
2010-12-03,189788,21839
2010-12-04,189704,21830
2010-12-05,189618,21819
2010-12-06,189523,21808
2010-12-07,189431,21796
2010-12-08,189344,21786
2010-12-09,189257,21778
2010-12-10,189166,21766
2010-12-11,189060,21756
2010-12-12,188983,21746
2010-12-13,188897,21732
2010-12-14,188786,21720
2010-12-15,191827,22044
2010-12-16,191743,22034
2010-12-17,191648,22016
2010-12-18,191560,22006
2010-12-19,191478,22001
2010-12-20,191397,21992
2010-12-21,191302,21984
2010-12-22,191197,21971
2010-12-23,191107,21963
2010-12-24,191016,21952
2010-12-25,190921,21945
2010-12-26,190818,21940
2010-12-27,190716,21933
2010-12-28,190619,21925
2010-12-29,190523,21918
2010-12-30,190438,21904
2010-12-31,190362,21892
2011-01-01,193318,22221
2011-01-02,193213,22212
2011-01-03,193124,22204
2011-01-04,193040,22193
2011-01-05,192927,22186
2011-01-06,192822,22175
2011-01-07,192738,22162
2011-01-08,192655,22153
2011-01-09,192570,22142
2011-01-10,192451,22128
2011-01-11,192360,22119
2011-01-12,192271,22111
2011-01-13,192198,22101
2011-01-14,192100,22093
2011-01-15,195059,22411
2011-01-16,194976,22403
2011-01-17,194895,22390
2011-01-18,194807,22383
2011-01-19,194705,22373
2011-01-20,194627,22367
2011-01-21,194562,22363
2011-01-22,194468,22350
2011-01-23,194368,22333
2011-01-24,194279,22323
2011-01-25,194179,22311
2011-01-26,194080,22299
2011-01-27,193978,22282
2011-01-28,193872,22272
2011-01-29,193766,22263
2011-01-30,193672,22255
2011-01-31,193589,22243
2011-02-01,196474,22585
2011-02-02,196400,22579
2011-02-03,196300,22568
2011-02-04,196219,22555
2011-02-05,196117,22537
2011-02-06,196025,22530
2011-02-07,195949,22518
2011-02-08,195857,22510
2011-02-09,195749,22497
2011-02-10,195661,22488
2011-02-11,195574,22471
2011-02-12,195489,22457
2011-02-13,195410,22450
2011-02-14,195308,22437
2011-02-15,198189,22778
2011-02-16,198090,22766
2011-02-17,198005,22754
2011-02-18,197898,22744
2011-02-19,197802,22736
2011-02-20,197688,22724
2011-02-21,197599,22715
2011-02-22,197520,22705
2011-02-23,197418,22700
2011-02-24,197308,22695
2011-02-25,197201,22688
2011-02-26,197105,22674
2011-02-27,197020,22665
2011-02-28,196914,22650
2011-03-01,199836,22948
2011-03-02,199738,22939
2011-03-03,199656,22928
2011-03-04,199543,22913
2011-03-05,199458,22904
2011-03-06,199369,22895
2011-03-07,199287,22886
2011-03-08,199190,22875
2011-03-09,199119,22867
2011-03-10,199032,22857
2011-03-11,198932,22848
2011-03-12,198841,22830
2011-03-13,198740,22825
2011-03-14,198635,22814
2011-03-15,201514,23112
2011-03-16,201440,23106
2011-03-17,201335,23100
2011-03-18,201241,23094
2011-03-19,201150,23081
2011-03-20,201042,23077
2011-03-21,200937,23067
2011-03-22,200841,23052
2011-03-23,200749,23043
2011-03-24,200636,23033
2011-03-25,200540,23021
2011-03-26,200437,23013
2011-03-27,200354,23003
2011-03-28,200253,22996
2011-03-29,200143,22991
2011-03-30,200064,22986
2011-03-31,199977,22966
2011-04-01,202827,23292
2011-04-02,202729,23287
2011-04-03,202643,23280
2011-04-04,202556,23271
2011-04-05,202478,23259
2011-04-06,202371,23247
2011-04-07,202279,23242
2011-04-08,202189,23231
2011-04-09,202092,23222
2011-04-10,202000,23210
2011-04-11,201916,23203
2011-04-12,201830,23195
2011-04-13,201734,23191
2011-04-14,201620,23181
2011-04-15,204534,23484
2011-04-16,204446,23474
2011-04-17,204356,23464
2011-04-18,204271,23456
2011-04-19,204181,23444
2011-04-20,204108,23434
2011-04-21,204008,23425
2011-04-22,203915,23412
2011-04-23,203823,23403
2011-04-24,203726,23402
2011-04-25,203645,23398
2011-04-26,203548,23385
2011-04-27,203447,23372
2011-04-28,203352,23362
2011-04-29,203272,23353
2011-04-30,203169,23338
2011-05-01,206094,23647
2011-05-02,205999,23633
2011-05-03,205906,23624
2011-05-04,205818,23615
2011-05-05,205724,23602
2011-05-06,205649,23596
2011-05-07,205546,23588
2011-05-08,205425,23582
2011-05-09,205330,23573
2011-05-10,205248,23564
2011-05-11,205157,23561
2011-05-12,205077,23553
2011-05-13,204989,23539
2011-05-14,204901,23529
2011-05-15,207839,23852
2011-05-16,207748,23841
2011-05-17,207650,23831
2011-05-18,207560,23824
2011-05-19,207473,23813
2011-05-20,207380,23795
2011-05-21,207294,23785
2011-05-22,207217,23779
2011-05-23,207134,23766
2011-05-24,207027,23754
2011-05-25,206939,23751
2011-05-26,206840,23744
2011-05-27,206763,23733
2011-05-28,206664,23720
2011-05-29,206585,23713
2011-05-30,206492,23707
2011-05-31,206409,23699
2011-06-01,209358,24014
2011-06-02,209266,24004
2011-06-03,209174,24000
2011-06-04,209076,23995
2011-06-05,208978,23990
2011-06-06,208884,23984
2011-06-07,208804,23975
2011-06-08,208726,23966
2011-06-09,208637,23952
2011-06-10,208548,23943
2011-06-11,208444,23934
2011-06-12,208354,23920
2011-06-13,208271,23908
2011-06-14,208188,23900
2011-06-15,211029,24221
2011-06-16,210953,24210
2011-06-17,210874,24204
2011-06-18,210785,24198
2011-06-19,210667,24183
2011-06-20,210564,24172
2011-06-21,210446,24166
2011-06-22,210351,24155
2011-06-23,210264,24141
2011-06-24,210180,24128
2011-06-25,210083,24112
2011-06-26,209983,24099
2011-06-27,209903,24088
2011-06-28,209816,24083
2011-06-29,209729,24071
2011-06-30,209632,24057
2011-07-01,212593,24392
2011-07-02,212502,24387
2011-07-03,212408,24380
2011-07-04,212331,24365
2011-07-05,212221,24353
2011-07-06,212122,24344
2011-07-07,212035,24331
2011-07-08,211948,24320
2011-07-09,211874,24307
2011-07-10,211784,24299
2011-07-11,211700,24287
2011-07-12,211610,24280
2011-07-13,211509,24275
2011-07-14,211421,24263
2011-07-15,214363,24561
2011-07-16,214257,24553
2011-07-17,214148,24539
2011-07-18,214055,24537
2011-07-19,213971,24526
2011-07-20,213876,24516
2011-07-21,213783,24509
2011-07-22,213693,24502
2011-07-23,213608,24489
2011-07-24,213519,24480
2011-07-25,213436,24468
2011-07-26,213346,24454
2011-07-27,213247,24446
2011-07-28,213153,24434
2011-07-29,213086,24429
2011-07-30,213004,24416
2011-07-31,212898,24409
2011-08-01,215748,24741
2011-08-02,215657,24730
2011-08-03,215559,24719
2011-08-04,215465,24713
2011-08-05,215387,24705
2011-08-06,215288,24694
2011-08-07,215178,24681
2011-08-08,215077,24669
2011-08-09,214992,24657
2011-08-10,214895,24644
2011-08-11,214803,24633
2011-08-12,214717,24623
2011-08-13,214641,24611
2011-08-14,214528,24601
2011-08-15,217494,24899
2011-08-16,217393,24884
2011-08-17,217307,24876
2011-08-18,217233,24865
2011-08-19,217131,24854
2011-08-20,217026,24847
2011-08-21,216938,24835
2011-08-22,216838,24827
2011-08-23,216749,24817
2011-08-24,216658,24809
2011-08-25,216565,24804
2011-08-26,216465,24790
2011-08-27,216385,24782
2011-08-28,216310,24769
2011-08-29,216213,24761
2011-08-30,216118,24752
2011-08-31,216032,24742
2011-09-01,218952,25080
2011-09-02,218866,25069
2011-09-03,218772,25059
2011-09-04,218684,25049
2011-09-05,218589,25042
2011-09-06,218501,25033
2011-09-07,218405,25025
2011-09-08,218312,25017
2011-09-09,218220,25012
2011-09-10,218125,25006
2011-09-11,218043,24999
2011-09-12,217955,24987
2011-09-13,217868,24977
2011-09-14,217774,24964
2011-09-15,220664,25279
2011-09-16,220566,25266
2011-09-17,220462,25250
2011-09-18,220385,25243
2011-09-19,220312,25236
2011-09-20,220227,25231
2011-09-21,220122,25222
2011-09-22,220021,25211
2011-09-23,219917,25194
2011-09-24,219815,25182
2011-09-25,219722,25171
2011-09-26,219615,25158
2011-09-27,219512,25150
2011-09-28,219425,25139
2011-09-29,219331,25130
2011-09-30,219233,25119
2011-10-01,222084,25471
2011-10-02,221985,25468
2011-10-03,221891,25462
2011-10-04,221776,25454
2011-10-05,221689,25449
2011-10-06,221588,25441
2011-10-07,221481,25431
2011-10-08,221395,25423
2011-10-09,221306,25411
2011-10-10,221201,25398
2011-10-11,221103,25389
2011-10-12,221031,25386
2011-10-13,220941,25374
2011-10-14,220848,25362
2011-10-15,223689,25704
2011-10-16,223605,25692
2011-10-17,223506,25680
2011-10-18,223420,25661
2011-10-19,223319,25649
2011-10-20,223215,25644
2011-10-21,223122,25635
2011-10-22,223030,25627
2011-10-23,222942,25615
2011-10-24,222853,25603
2011-10-25,222763,25591
2011-10-26,222649,25581
2011-10-27,222554,25577
2011-10-28,222449,25570
2011-10-29,222353,25557
2011-10-30,222258,25546
2011-10-31,222160,25540
2011-11-01,225121,25872
2011-11-02,225021,25863
2011-11-03,224935,25852
2011-11-04,224845,25840
2011-11-05,224742,25833
2011-11-06,224653,25829
2011-11-07,224560,25823
2011-11-08,224474,25812
2011-11-09,224392,25806
2011-11-10,224308,25795
2011-11-11,224205,25788
2011-11-12,224106,25774
2011-11-13,224013,25760
2011-11-14,223928,25751
2011-11-15,226790,26092
2011-11-16,226681,26080
2011-11-17,226592,26070
2011-11-18,226506,26060
2011-11-19,226397,26049
2011-11-20,226313,26038
2011-11-21,226215,26026
2011-11-22,226115,26017
2011-11-23,226034,26008
2011-11-24,225932,25999
2011-11-25,225808,25989
2011-11-26,225710,25979
