date,apple,pen
2008-12-17,161002,8952
2008-12-18,160149,8894
2008-12-19,159272,8850
2008-12-20,158437,8810
2008-12-21,157626,8763
2008-12-22,156761,8723
2008-12-23,155867,8667
2008-12-24,155034,8627
2008-12-25,154179,8586
2008-12-26,153319,8537
2008-12-27,152455,8489
2008-12-28,151638,8444
2008-12-29,150829,8401
2008-12-30,149989,8357
2008-12-31,149121,8305
2009-01-01,163225,9060
2009-01-02,162385,9016
2009-01-03,161495,8970
2009-01-04,160640,8939
2009-01-05,159822,8891
2009-01-06,158969,8843
2009-01-07,158137,8794
2009-01-08,157310,8743
2009-01-09,156461,8701
2009-01-10,155591,8657
2009-01-11,154718,8622
2009-01-12,153857,8561
2009-01-13,153016,8533
2009-01-14,152149,8484
2009-01-15,166468,9289
2009-01-16,165617,9247
2009-01-17,164773,9203
2009-01-18,163982,9160
2009-01-19,163211,9133
2009-01-20,162339,9087
2009-01-21,161479,9051
2009-01-22,160683,9004
2009-01-23,159836,8970
2009-01-24,158923,8939
2009-01-25,158100,8891
2009-01-26,157252,8846
2009-01-27,156434,8803
2009-01-28,155556,8745
2009-01-29,154695,8704
2009-01-30,153846,8667
2009-01-31,152968,8621
2009-02-01,167237,9347
2009-02-02,166406,9296
2009-02-03,165598,9241
2009-02-04,164767,9191
2009-02-05,163910,9159
2009-02-06,163109,9116
2009-02-07,162271,9075
2009-02-08,161421,9032
2009-02-09,160556,8997
2009-02-10,159665,8957
2009-02-11,158856,8907
2009-02-12,158028,8864
2009-02-13,157208,8821
2009-02-14,156349,8779
2009-02-15,170503,9571
2009-02-16,169666,9535
2009-02-17,168774,9485
2009-02-18,167982,9438
2009-02-19,167151,9390
2009-02-20,166296,9350
2009-02-21,165458,9317
2009-02-22,164577,9275
2009-02-23,163708,9237
2009-02-24,162882,9191
2009-02-25,162017,9145
2009-02-26,161209,9108
2009-02-27,160375,9066
2009-02-28,159524,9012
2009-03-01,173643,9740
2009-03-02,172775,9689
2009-03-03,171934,9630
2009-03-04,171096,9585
2009-03-05,170217,9549
2009-03-06,169356,9496
2009-03-07,168481,9447
2009-03-08,167674,9409
2009-03-09,166817,9372
2009-03-10,165991,9326
2009-03-11,165092,9270
2009-03-12,164196,9220
2009-03-13,163379,9189
2009-03-14,162494,9145
2009-03-15,176530,9925
2009-03-16,175704,9877
2009-03-17,174869,9828
2009-03-18,174069,9782
2009-03-19,173238,9749
2009-03-20,172407,9707
2009-03-21,171574,9666
2009-03-22,170752,9629
2009-03-23,169890,9594
2009-03-24,168996,9549
2009-03-25,168179,9497
2009-03-26,167371,9458
2009-03-27,166453,9414
2009-03-28,165601,9359
2009-03-29,164758,9310
2009-03-30,163930,9267
2009-03-31,163072,9222
2009-04-01,177093,9975
2009-04-02,176227,9922
2009-04-03,175399,9889
2009-04-04,174518,9844
2009-04-05,173740,9793
2009-04-06,172907,9760
2009-04-07,172075,9723
2009-04-08,171257,9684
2009-04-09,170382,9645
2009-04-10,169521,9594
2009-04-11,168677,9549
2009-04-12,167848,9503
2009-04-13,166961,9454
2009-04-14,166104,9399
2009-04-15,180217,10132
2009-04-16,179356,10090
2009-04-17,178474,10051
2009-04-18,177647,10008
2009-04-19,176812,9968
2009-04-20,176025,9919
2009-04-21,175153,9882
2009-04-22,174283,9847
2009-04-23,173457,9800
2009-04-24,172583,9755
2009-04-25,171687,9705
2009-04-26,170868,9660
2009-04-27,169984,9618
2009-04-28,169100,9580
2009-04-29,168262,9538
2009-04-30,167398,9496
2009-05-01,181468,10244
2009-05-02,180629,10200
2009-05-03,179801,10164
2009-05-04,178997,10130
2009-05-05,178153,10093
2009-05-06,177283,10059
2009-05-07,176338,10014
2009-05-08,175499,9967
2009-05-09,174636,9923
2009-05-10,173769,9883
2009-05-11,172950,9838
2009-05-12,172040,9781
2009-05-13,171140,9745
2009-05-14,170306,9698
2009-05-15,184448,10468
2009-05-16,183591,10425
2009-05-17,182637,10373
2009-05-18,181832,10331
2009-05-19,180989,10294
2009-05-20,180162,10244
2009-05-21,179365,10204
2009-05-22,178527,10168
2009-05-23,177695,10123
2009-05-24,176875,10083
2009-05-25,176032,10041
2009-05-26,175196,9991
2009-05-27,174330,9945
2009-05-28,173489,9908
2009-05-29,172654,9872
2009-05-30,171828,9834
2009-05-31,171003,9795
2009-06-01,185275,10494
2009-06-02,184440,10443
2009-06-03,183617,10386
2009-06-04,182800,10320
2009-06-05,181991,10267
2009-06-06,181155,10218
2009-06-07,180354,10163
2009-06-08,179501,10112
2009-06-09,178652,10060
2009-06-10,177791,10023
2009-06-11,176902,9975
2009-06-12,176086,9946
2009-06-13,175196,9901
2009-06-14,174397,9854
2009-06-15,188396,10548
2009-06-16,187558,10508
2009-06-17,186722,10476
2009-06-18,185857,10430
2009-06-19,185025,10385
2009-06-20,184212,10344
2009-06-21,183371,10298
2009-06-22,182541,10248
2009-06-23,181664,10197
2009-06-24,180860,10160
2009-06-25,179993,10115
2009-06-26,179149,10081
2009-06-27,178262,10035
2009-06-28,177365,9987
2009-06-29,176492,9943
2009-06-30,175682,9894
2009-07-01,189764,10633
2009-07-02,188929,10591
2009-07-03,188143,10549
2009-07-04,187306,10513
2009-07-05,186457,10458
2009-07-06,185584,10415
2009-07-07,184694,10371
2009-07-08,183873,10328
2009-07-09,183067,10286
2009-07-10,182154,10243
2009-07-11,181278,10198
2009-07-12,180409,10150
2009-07-13,179568,10113
2009-07-14,178653,10060
2009-07-15,192796,10771
2009-07-16,191934,10729
2009-07-17,191042,10687
2009-07-18,190231,10643
2009-07-19,189359,10605
2009-07-20,188527,10565
2009-07-21,187696,10512
2009-07-22,186869,10463
2009-07-23,186028,10422
2009-07-24,185133,10383
2009-07-25,184338,10343
2009-07-26,183493,10293
2009-07-27,182649,10242
2009-07-28,181828,10204
2009-07-29,181017,10166
2009-07-30,180233,10123
2009-07-31,179378,10080
2009-08-01,193910,10784
2009-08-02,193081,10741
2009-08-03,192222,10703
2009-08-04,191365,10648
2009-08-05,190569,10604
2009-08-06,189698,10562
2009-08-07,188860,10515
2009-08-08,187990,10455
2009-08-09,187122,10409
2009-08-10,186277,10364
2009-08-11,185434,10312
2009-08-12,184559,10257
2009-08-13,183714,10215
2009-08-14,182844,10162
2009-08-15,197003,10885
2009-08-16,196090,10835
2009-08-17,195259,10790
2009-08-18,194382,10742
2009-08-19,193539,10695
2009-08-20,192664,10642
2009-08-21,191778,10600
2009-08-22,190949,10541
2009-08-23,190105,10493
2009-08-24,189256,10453
2009-08-25,188401,10406
2009-08-26,187526,10365
2009-08-27,186698,10323
2009-08-28,185862,10287
2009-08-29,184991,10237
2009-08-30,184107,10190
2009-08-31,183273,10150
2009-09-01,197305,10932
2009-09-02,196494,10878
2009-09-03,195675,10831
2009-09-04,194790,10781
2009-09-05,193932,10733
2009-09-06,193003,10688
2009-09-07,192104,10643
2009-09-08,191303,10595
2009-09-09,190472,10555
2009-09-10,189611,10503
2009-09-11,188763,10467
2009-09-12,187952,10423
2009-09-13,187126,10386
2009-09-14,186259,10335
2009-09-15,200574,11076
2009-09-16,199681,11032
2009-09-17,198834,10984
2009-09-18,197997,10942
2009-09-19,197152,10901
2009-09-20,196333,10851
2009-09-21,195467,10808
2009-09-22,194627,10762
2009-09-23,193751,10719
2009-09-24,192909,10682
2009-09-25,192076,10637
2009-09-26,191197,10599
2009-09-27,190341,10550
2009-09-28,189503,10511
2009-09-29,188579,10460
2009-09-30,187726,10408
2009-10-01,201972,11099
2009-10-02,201152,11058
2009-10-03,200286,11021
2009-10-04,199470,10975
2009-10-05,198640,10932
2009-10-06,197829,10873
2009-10-07,197003,10828
2009-10-08,196163,10780
2009-10-09,195313,10727
2009-10-10,194421,10693
2009-10-11,193503,10655
2009-10-12,192674,10616
2009-10-13,191839,10567
2009-10-14,190979,10528
2009-10-15,204849,11288
2009-10-16,204031,11236
2009-10-17,203160,11199
2009-10-18,202331,11156
2009-10-19,201428,11112
2009-10-20,200504,11066
2009-10-21,199648,11028
2009-10-22,198829,10992
2009-10-23,198011,10950
2009-10-24,197217,10910
2009-10-25,196393,10866
2009-10-26,195575,10825
2009-10-27,194696,10774
2009-10-28,193894,10719
2009-10-29,193068,10666
2009-10-30,192207,10621
2009-10-31,191347,10579
2009-11-01,205524,11343
2009-11-02,204644,11302
2009-11-03,203809,11245
2009-11-04,202945,11183
2009-11-05,202095,11145
2009-11-06,201250,11105
2009-11-07,200417,11069
2009-11-08,199636,11025
2009-11-09,198803,10974
2009-11-10,197986,10935
2009-11-11,197139,10876
2009-11-12,196301,10840
2009-11-13,195467,10796
2009-11-14,194571,10756
2009-11-15,208703,11468
2009-11-16,207792,11420
2009-11-17,206961,11378
2009-11-18,206111,11345
2009-11-19,205274,11296
2009-11-20,204403,11261
2009-11-21,203558,11217
2009-11-22,202698,11163
2009-11-23,201878,11111
2009-11-24,201058,11070
2009-11-25,200228,11028
2009-11-26,199367,10983
2009-11-27,198544,10934
2009-11-28,197721,10879
2009-11-29,196868,10837
2009-11-30,196046,10779
2009-12-01,210212,11527
2009-12-02,209381,11478
2009-12-03,208565,11430
2009-12-04,207683,11384
2009-12-05,206840,11332
2009-12-06,205952,11297
2009-12-07,205152,11259
2009-12-08,204284,11234
2009-12-09,203385,11192
2009-12-10,202564,11156
2009-12-11,201708,11113
2009-12-12,200833,11059
2009-12-13,199988,11021
2009-12-14,199166,10987
2009-12-15,213237,11751
2009-12-16,212405,11705
2009-12-17,211533,11670
2009-12-18,210649,11614
2009-12-19,209804,11569
2009-12-20,208971,11531
2009-12-21,208112,11483
2009-12-22,207241,11444
2009-12-23,206430,11403
2009-12-24,205579,11353
2009-12-25,204713,11316
2009-12-26,203818,11276
2009-12-27,202933,11222
2009-12-28,202023,11176
2009-12-29,201206,11135
2009-12-30,200378,11089
2009-12-31,199557,11054
2010-01-01,213678,11785
2010-01-02,212834,11739
2010-01-03,211982,11692
2010-01-04,211162,11647
2010-01-05,210316,11603
2010-01-06,209469,11563
2010-01-07,208607,11513
2010-01-08,207750,11469
2010-01-09,206901,11425
2010-01-10,206066,11381
2010-01-11,205204,11335
2010-01-12,204427,11298
2010-01-13,203591,11260
2010-01-14,202738,11221
2010-01-15,217007,11967
2010-01-16,216156,11913
2010-01-17,215314,11876
2010-01-18,214475,11823
2010-01-19,213606,11790
2010-01-20,212733,11732
2010-01-21,211885,11686
2010-01-22,211059,11636
2010-01-23,210176,11580
2010-01-24,209344,11535
2010-01-25,208479,11492
2010-01-26,207647,11453
2010-01-27,206790,11413
2010-01-28,205947,11358
2010-01-29,205078,11304
2010-01-30,204245,11267
2010-01-31,203421,11232
2010-02-01,217365,11991
2010-02-02,216544,11949
2010-02-03,215754,11906
2010-02-04,214904,11857
2010-02-05,214046,11820
2010-02-06,213149,11775
2010-02-07,212301,11736
2010-02-08,211437,11706
2010-02-09,210621,11668
2010-02-10,209760,11626
2010-02-11,208875,11599
2010-02-12,207997,11555
2010-02-13,207188,11503
2010-02-14,206402,11465
2010-02-15,220380,12204
2010-02-16,219483,12159
2010-02-17,218624,12116
2010-02-18,217755,12069
2010-02-19,216937,12018
2010-02-20,216113,11974
2010-02-21,215287,11925
2010-02-22,214396,11886
2010-02-23,213581,11835
2010-02-24,212729,11793
2010-02-25,211857,11755
2010-02-26,210989,11703
2010-02-27,210158,11657
2010-02-28,209319,11609
2010-03-01,223393,12309
2010-03-02,222523,12262
2010-03-03,221658,12220
2010-03-04,220794,12176
2010-03-05,219950,12128
2010-03-06,219104,12093
2010-03-07,218260,12044
2010-03-08,217434,12009
2010-03-09,216633,11965
2010-03-10,215804,11937
2010-03-11,214942,11894
2010-03-12,214106,11852
2010-03-13,213228,11812
2010-03-14,212352,11768
2010-03-15,226401,12570
2010-03-16,225507,12535
2010-03-17,224618,12499
2010-03-18,223779,12453
2010-03-19,222913,12410
2010-03-20,222108,12374
2010-03-21,221245,12330
2010-03-22,220382,12295
2010-03-23,219571,12246
2010-03-24,218696,12191
2010-03-25,217869,12144
2010-03-26,216987,12102
2010-03-27,216124,12044
2010-03-28,215240,12008
2010-03-29,214384,11960
2010-03-30,213551,11916
2010-03-31,212722,11880
2010-04-01,226851,12602
2010-04-02,225980,12553
2010-04-03,225112,12507
2010-04-04,224284,12455
2010-04-05,223464,12407
2010-04-06,222608,12358
2010-04-07,221785,12306
2010-04-08,220946,12272
2010-04-09,220108,12231
2010-04-10,219269,12180
2010-04-11,218443,12141
2010-04-12,217573,12093
2010-04-13,216738,12053
2010-04-14,215896,12007
2010-04-15,229974,12795
2010-04-16,229103,12751
2010-04-17,228221,12712
2010-04-18,227365,12673
2010-04-19,226532,12629
2010-04-20,225703,12581
2010-04-21,224826,12530
2010-04-22,223981,12481
2010-04-23,223146,12434
2010-04-24,222297,12397
2010-04-25,221424,12358
2010-04-26,220614,12316
2010-04-27,219725,12272
2010-04-28,218855,12233
2010-04-29,218023,12196
2010-04-30,217140,12150
2010-05-01,231274,12931
2010-05-02,230400,12886
2010-05-03,229593,12845
2010-05-04,228755,12813
2010-05-05,227912,12768
2010-05-06,227052,12722
2010-05-07,226237,12665
2010-05-08,225330,12625
2010-05-09,224456,12577
2010-05-10,223609,12524
2010-05-11,222789,12483
2010-05-12,221946,12434
2010-05-13,221041,12381
2010-05-14,220180,12337
2010-05-15,234279,13068
2010-05-16,233448,13030
2010-05-17,232622,12985
2010-05-18,231694,12946
2010-05-19,230811,12904
2010-05-20,230014,12864
2010-05-21,229127,12824
2010-05-22,228258,12787
2010-05-23,227453,12748
2010-05-24,226610,12703
2010-05-25,225774,12664
2010-05-26,224919,12611
2010-05-27,224135,12571
2010-05-28,223286,12523
2010-05-29,222442,12472
2010-05-30,221594,12415
2010-05-31,220771,12373
2010-06-01,235246,13165
2010-06-02,234421,13126
2010-06-03,233604,13088
2010-06-04,232768,13047
2010-06-05,231946,13021
2010-06-06,231102,12981
2010-06-07,230211,12944
2010-06-08,229385,12896
2010-06-09,228570,12849
2010-06-10,227750,12798
2010-06-11,226932,12772
2010-06-12,226050,12727
2010-06-13,225226,12693
2010-06-14,224386,12651
2010-06-15,238568,13388
2010-06-16,237719,13348
2010-06-17,236864,13311
2010-06-18,236016,13269
2010-06-19,235209,13225
2010-06-20,234357,13188
2010-06-21,233553,13149
2010-06-22,232717,13112
2010-06-23,231801,13062
2010-06-24,230963,13026
2010-06-25,230112,12980
2010-06-26,229215,12926
2010-06-27,228355,12881
2010-06-28,227509,12837
2010-06-29,226719,12780
2010-06-30,225838,12742
2010-07-01,239878,13585
2010-07-02,239010,13525
2010-07-03,238164,13474
2010-07-04,237329,13432
2010-07-05,236482,13371
2010-07-06,235596,13331
2010-07-07,234753,13295
2010-07-08,233933,13254
2010-07-09,233106,13209
2010-07-10,232273,13156
2010-07-11,231489,13104
2010-07-12,230695,13060
2010-07-13,229853,13009
2010-07-14,229022,12942
2010-07-15,243299,13712
2010-07-16,242466,13669
2010-07-17,241599,13615
2010-07-18,240789,13576
2010-07-19,239897,13529
2010-07-20,239010,13485
2010-07-21,238122,13441
2010-07-22,237241,13377
2010-07-23,236397,13320
2010-07-24,235514,13257
2010-07-25,234632,13204
2010-07-26,233776,13165
2010-07-27,232897,13119
2010-07-28,232050,13077
2010-07-29,231216,13043
2010-07-30,230376,13003
2010-07-31,229505,12967
2010-08-01,243538,13697
2010-08-02,242688,13655
2010-08-03,241841,13618
2010-08-04,241038,13581
2010-08-05,240225,13546
2010-08-06,239371,13505
2010-08-07,238539,13463
2010-08-08,237625,13407
2010-08-09,236776,13373
2010-08-10,235940,13337
2010-08-11,235115,13306
2010-08-12,234179,13253
2010-08-13,233243,13204
2010-08-14,232363,13165
2010-08-15,246497,13936
2010-08-16,245637,13895
2010-08-17,244821,13845
2010-08-18,244009,13808
2010-08-19,243159,13762
2010-08-20,242317,13712
2010-08-21,241428,13676
2010-08-22,240580,13633
2010-08-23,239736,13586
2010-08-24,238909,13542
2010-08-25,238102,13500
2010-08-26,237212,13461
2010-08-27,236319,13415
2010-08-28,235421,13369
2010-08-29,234548,13335
2010-08-30,233707,13302
2010-08-31,232898,13273
2010-09-01,247079,14053
2010-09-02,246257,14015
2010-09-03,245449,13970
2010-09-04,244621,13932
2010-09-05,243790,13889
2010-09-06,242962,13849
2010-09-07,242105,13805
2010-09-08,241231,13771
2010-09-09,240417,13729
2010-09-10,239546,13684
2010-09-11,238678,13641
2010-09-12,237829,13595
2010-09-13,237001,13549
2010-09-14,236150,13497
2010-09-15,250278,14245
2010-09-16,249483,14202
2010-09-17,248642,14148
2010-09-18,247790,14098
2010-09-19,246913,14055
2010-09-20,246104,14005
2010-09-21,245273,13950
2010-09-22,244421,13905
2010-09-23,243540,13863
2010-09-24,242700,13826
2010-09-25,241850,13787
2010-09-26,240943,13750
2010-09-27,240130,13700
2010-09-28,239256,13668
2010-09-29,238386,13638
2010-09-30,237500,13592
2010-10-01,251553,14304
2010-10-02,250717,14258
2010-10-03,249855,14214
2010-10-04,248980,14172
2010-10-05,248188,14122
2010-10-06,247334,14082
2010-10-07,246474,14047
2010-10-08,245639,14019
2010-10-09,244760,13967
2010-10-10,243911,13928
2010-10-11,243080,13887
2010-10-12,242229,13845
2010-10-13,241392,13789
2010-10-14,240554,13758
2010-10-15,254590,14489
2010-10-16,253712,14440
2010-10-17,252826,14400
2010-10-18,251962,14367
2010-10-19,251076,14326
2010-10-20,250241,14268
2010-10-21,249398,14232
2010-10-22,248595,14192
2010-10-23,247749,14161
2010-10-24,246885,14116
2010-10-25,246052,14078
2010-10-26,245200,14042
2010-10-27,244370,14001
2010-10-28,243524,13956
2010-10-29,242682,13898
2010-10-30,241790,13846
2010-10-31,240966,13812
2010-11-01,255079,14587
2010-11-02,254227,14544
2010-11-03,253393,14507
2010-11-04,252512,14464
2010-11-05,251679,14427
2010-11-06,250813,14380
2010-11-07,249936,14332
2010-11-08,249029,14281
2010-11-09,248200,14234
2010-11-10,247321,14194
2010-11-11,246457,14144
2010-11-12,245574,14106
2010-11-13,244694,14067
2010-11-14,243791,14027
2010-11-15,258001,14730
2010-11-16,257153,14678
2010-11-17,256263,14627
2010-11-18,255444,14577
2010-11-19,254578,14532
2010-11-20,253764,14483
2010-11-21,252909,14441
2010-11-22,252042,14401
2010-11-23,251199,14353
2010-11-24,250317,14300
2010-11-25,249439,14260
2010-11-26,248619,14230
2010-11-27,247764,14182
2010-11-28,246873,14140
2010-11-29,246010,14095
2010-11-30,245168,14053
2010-12-01,259402,14785
2010-12-02,258501,14739
2010-12-03,257645,14689
2010-12-04,256818,14656
2010-12-05,256032,14611
2010-12-06,255137,14561
2010-12-07,254298,14510
2010-12-08,253428,14466
2010-12-09,252560,14426
2010-12-10,251705,14388
2010-12-11,250864,14338
2010-12-12,250014,14297
2010-12-13,249179,14265
2010-12-14,248380,14231
2010-12-15,262488,14948
2010-12-16,261681,14894
2010-12-17,260825,14839
2010-12-18,260016,14804
2010-12-19,259157,14745
2010-12-20,258336,14706
2010-12-21,257508,14645
2010-12-22,256686,14604
2010-12-23,255858,14572
2010-12-24,255070,14516
2010-12-25,254177,14470
2010-12-26,253324,14423
2010-12-27,252510,14380
2010-12-28,251629,14340
2010-12-29,250810,14291
2010-12-30,249929,14252
2010-12-31,249030,14214
2011-01-01,263467,14965
2011-01-02,262622,14920
2011-01-03,261754,14883
2011-01-04,260835,14835
2011-01-05,259992,14793
2011-01-06,259183,14759
2011-01-07,258310,14715
2011-01-08,257426,14675
2011-01-09,256540,14634
2011-01-10,255709,14581
2011-01-11,254863,14541
2011-01-12,253981,14503
2011-01-13,253166,14450
2011-01-14,252287,14408
2011-01-15,266301,15155
2011-01-16,265476,15100
2011-01-17,264661,15061
2011-01-18,263803,15020
2011-01-19,262970,14972
2011-01-20,262095,14933
2011-01-21,261288,14882
2011-01-22,260455,14835
2011-01-23,259585,14800
2011-01-24,258745,14751
2011-01-25,257825,14687
2011-01-26,256983,14651
2011-01-27,256149,14618
2011-01-28,255316,14585
2011-01-29,254495,14533
2011-01-30,253597,14485
2011-01-31,252736,14437
2011-02-01,266875,15195
2011-02-02,266028,15151
2011-02-03,265150,15111
2011-02-04,264298,15071
2011-02-05,263446,15035
2011-02-06,262634,14990
2011-02-07,261785,14934
2011-02-08,260990,14875
2011-02-09,260125,14828
2011-02-10,259309,14777
2011-02-11,258475,14746
2011-02-12,257610,14704
2011-02-13,256772,14645
2011-02-14,255928,14589
2011-02-15,270349,15357
2011-02-16,269544,15314
2011-02-17,268695,15280
2011-02-18,267859,15235
2011-02-19,266982,15181
2011-02-20,266165,15138
2011-02-21,265270,15107
2011-02-22,264429,15063
2011-02-23,263605,15028
2011-02-24,262782,14980
2011-02-25,261884,14941
2011-02-26,261052,14892
2011-02-27,260167,14860
2011-02-28,259325,14819
2011-03-01,273237,15550
2011-03-02,272402,15510
2011-03-03,271565,15476
2011-03-04,270716,15441
2011-03-05,269859,15406
2011-03-06,269073,15348
2011-03-07,268234,15310
2011-03-08,267315,15267
2011-03-09,266447,15227
2011-03-10,265597,15189
2011-03-11,264677,15141
2011-03-12,263858,15099
2011-03-13,262987,15050
2011-03-14,262175,15009
2011-03-15,276374,15781
2011-03-16,275565,15743
2011-03-17,274733,15707
2011-03-18,273853,15655
2011-03-19,273019,15610
2011-03-20,272221,15569
2011-03-21,271362,15516
2011-03-22,270530,15483
2011-03-23,269707,15441
2011-03-24,268883,15390
2011-03-25,268030,15343
2011-03-26,267209,15299
2011-03-27,266297,15263
2011-03-28,265438,15226
2011-03-29,264626,15173
2011-03-30,263762,15122
2011-03-31,262943,15081
2011-04-01,277304,15901
2011-04-02,276508,15861
2011-04-03,275678,15820
2011-04-04,274832,15773
2011-04-05,274024,15726
2011-04-06,273102,15689
2011-04-07,272261,15657
2011-04-08,271364,15615
2011-04-09,270522,15564
2011-04-10,269684,15523
2011-04-11,268831,15483
2011-04-12,267981,15436
2011-04-13,267118,15391
2011-04-14,266212,15350
2011-04-15,280312,16100
2011-04-16,279465,16056
2011-04-17,278609,16014
2011-04-18,277790,15965
2011-04-19,276981,15917
2011-04-20,276158,15869
2011-04-21,275315,15835
2011-04-22,274428,15785
2011-04-23,273602,15748
2011-04-24,272753,15714
2011-04-25,271910,15665
2011-04-26,271070,15615
2011-04-27,270165,15573
2011-04-28,269302,15533
2011-04-29,268431,15493
2011-04-30,267563,15459
2011-05-01,281667,16263
2011-05-02,280765,16215
2011-05-03,279950,16170
2011-05-04,279137,16121
2011-05-05,278255,16068
2011-05-06,277372,16027
2011-05-07,276569,15982
2011-05-08,275706,15937
2011-05-09,274835,15878
2011-05-10,274002,15830
2011-05-11,273131,15772
2011-05-12,272281,15713
2011-05-13,271455,15668
2011-05-14,270614,15621
2011-05-15,284859,16379
2011-05-16,284007,16325
2011-05-17,283177,16273
2011-05-18,282331,16220
2011-05-19,281457,16177
2011-05-20,280583,16131
2011-05-21,279735,16093
2011-05-22,278872,16054
2011-05-23,278046,16016
2011-05-24,277150,15962
2011-05-25,276302,15930
2011-05-26,275414,15894
2011-05-27,274605,15846
2011-05-28,273762,15794
2011-05-29,272863,15742
2011-05-30,272073,15705
2011-05-31,271184,15663
2011-06-01,285236,16441
2011-06-02,284399,16398
2011-06-03,283536,16342
2011-06-04,282710,16301
2011-06-05,281836,16257
2011-06-06,280989,16223
2011-06-07,280142,16191
2011-06-08,279275,16147
2011-06-09,278448,16104
2011-06-10,277610,16057
2011-06-11,276778,16020
2011-06-12,275878,15991
2011-06-13,275006,15951
2011-06-14,274178,15920
2011-06-15,288409,16668
2011-06-16,287581,16622
2011-06-17,286699,16582
2011-06-18,285851,16535
2011-06-19,284987,16492
2011-06-20,284119,16439
2011-06-21,283264,16388
2011-06-22,282379,16344
2011-06-23,281516,16290
2011-06-24,280640,16250
2011-06-25,279782,16214
2011-06-26,278924,16180
2011-06-27,278068,16136
2011-06-28,277234,16096
2011-06-29,276387,16042
2011-06-30,275534,16006
2011-07-01,289845,16765
2011-07-02,289042,16713
2011-07-03,288217,16684
2011-07-04,287376,16642
2011-07-05,286551,16598
2011-07-06,285722,16549
2011-07-07,284885,16507
2011-07-08,284071,16461
2011-07-09,283227,16418
2011-07-10,282354,16367
2011-07-11,281562,16323
2011-07-12,280731,16283
2011-07-13,279932,16251
2011-07-14,279064,16197
2011-07-15,293495,16965
2011-07-16,292635,16916
2011-07-17,291755,16862
2011-07-18,290920,16824
2011-07-19,290030,16780
2011-07-20,289219,16744
2011-07-21,288352,16708
2011-07-22,287502,16652
2011-07-23,286654,16615
2011-07-24,285802,16578
2011-07-25,284944,16519
2011-07-26,284080,16477
2011-07-27,283254,16437
2011-07-28,282398,16400
2011-07-29,281513,16354
2011-07-30,280655,16308
2011-07-31,279788,16259
2011-08-01,293832,17038
2011-08-02,293032,17002
2011-08-03,292178,16952
2011-08-04,291323,16918
2011-08-05,290459,16873
2011-08-06,289643,16830
2011-08-07,288798,16785
2011-08-08,287929,16749
2011-08-09,287105,16706
2011-08-10,286238,16652
2011-08-11,285411,16601
2011-08-12,284553,16557
2011-08-13,283688,16524
2011-08-14,282860,16484
2011-08-15,297119,17213
2011-08-16,296264,17165
2011-08-17,295422,17118
2011-08-18,294602,17074
2011-08-19,293768,17030
2011-08-20,292986,16992
2011-08-21,292145,16941
2011-08-22,291356,16903
2011-08-23,290516,16871
2011-08-24,289651,16830
2011-08-25,288771,16793
2011-08-26,287925,16749
2011-08-27,287112,16713
2011-08-28,286253,16677
2011-08-29,285379,16620
2011-08-30,284540,16580
2011-08-31,283682,16535
2011-09-01,297757,17309
2011-09-02,296873,17272
2011-09-03,296031,17223
2011-09-04,295203,17180
2011-09-05,294366,17131
2011-09-06,293493,17082
2011-09-07,292691,17037
2011-09-08,291798,16988
2011-09-09,290964,16953
2011-09-10,290148,16910
2011-09-11,289345,16868
2011-09-12,288493,16818
2011-09-13,287691,16780
2011-09-14,286800,16728
2011-09-15,301120,17445
2011-09-16,300248,17391
2011-09-17,299414,17339
2011-09-18,298529,17301
2011-09-19,297653,17259
2011-09-20,296848,17223
2011-09-21,296011,17176
2011-09-22,295182,17128
2011-09-23,294353,17083
2011-09-24,293514,17044
2011-09-25,292688,17003
2011-09-26,291810,16965
2011-09-27,290948,16915
2011-09-28,290130,16879
2011-09-29,289292,16836
2011-09-30,288407,16782
2011-10-01,302602,17540
2011-10-02,301777,17511
2011-10-03,300916,17464
2011-10-04,300103,17426
2011-10-05,299252,17377
2011-10-06,298391,17332
2011-10-07,297588,17287
2011-10-08,296730,17251
2011-10-09,295917,17206
2011-10-10,295024,17167
2011-10-11,294193,17121
2011-10-12,293328,17077
2011-10-13,292480,17032
2011-10-14,291642,16989
2011-10-15,305789,17714
2011-10-16,304985,17666
2011-10-17,304117,17622
2011-10-18,303271,17573
2011-10-19,302370,17517
2011-10-20,301521,17471
2011-10-21,300663,17429
2011-10-22,299794,17387
2011-10-23,298968,17345
2011-10-24,298072,17303
2011-10-25,297259,17255
2011-10-26,296381,17211
2011-10-27,295602,17170
2011-10-28,294742,17130
2011-10-29,293913,17086
2011-10-30,293043,17049
2011-10-31,292119,17003
2011-11-01,306250,17779
2011-11-02,305370,17736
2011-11-03,304567,17696
2011-11-04,303704,17646
2011-11-05,302850,17594
2011-11-06,301972,17552
2011-11-07,301130,17513
2011-11-08,300329,17464
2011-11-09,299465,17422
2011-11-10,298605,17387
2011-11-11,297725,17351
2011-11-12,296842,17316
2011-11-13,296031,17278
2011-11-14,295176,17229
2011-11-15,309291,18036
2011-11-16,308459,17998
2011-11-17,307588,17948
2011-11-18,306690,17896
2011-11-19,305833,17854
2011-11-20,305013,17803
2011-11-21,304179,17770
2011-11-22,303316,17736
2011-11-23,302478,17690
2011-11-24,301628,17637
2011-11-25,300770,17607
2011-11-26,299897,17563
2011-11-27,299043,17525
